"Sector","Year","DemandTWh","Zone","Scenario"
"Transportation",2029,0.281659692525864,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2030,74.1717758178711,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2030,58.5413360595703,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2030,62.6766815185547,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2030,0.276245772838592,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2031,74.652229309082,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2031,58.5559234619141,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2031,62.7445030212402,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2031,0.271517753601074,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2032,75.383430480957,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2032,59.2490539550781,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2032,62.8117370605469,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2032,0.266679495573044,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2033,76.267936706543,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2033,59.9575386047363,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2033,63.0535850524902,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2033,0.262434512376785,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2034,77.4417266845703,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2034,61.0081062316895,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2034,63.6446342468262,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2034,0.257579505443573,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2035,78.758918762207,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2035,62.145336151123,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2035,64.3113403320312,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2035,0.255784183740616,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2036,80.0845718383789,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2036,63.2956962585449,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2036,65.0860366821289,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2036,0.253440499305725,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2037,81.3093490600586,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2037,64.2547988891602,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2037,66.1179428100586,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2037,0.254145264625549,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2038,82.4006958007812,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2038,64.9381561279297,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2038,66.8712005615234,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2038,0.25468373298645,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2039,83.5226440429688,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2039,65.9016342163086,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2039,67.8026275634766,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2039,0.255700051784515,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2040,84.5001449584961,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2040,66.7251739501953,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2040,68.4803695678711,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2040,0.255930632352829,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2041,85.4804840087891,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2041,67.5518035888672,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2041,69.0124130249023,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2041,0.256591022014618,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2042,86.4648666381836,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2042,68.3184967041016,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2042,69.3929214477539,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2042,0.256773740053177,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2043,87.4439544677734,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2043,69.0221252441406,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2043,69.5925369262695,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2043,0.258365571498871,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2044,88.3127136230469,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2044,69.5903015136719,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2044,69.6591415405273,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2044,0.259052515029907,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2045,89.0606155395508,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2045,70.0749740600586,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2045,69.9036026000977,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2045,0.260105490684509,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2046,89.843391418457,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2046,70.5349655151367,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2046,70.3037643432617,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2046,0.261389970779419,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2047,90.615608215332,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2047,70.9061813354492,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2047,70.646240234375,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2047,0.262631773948669,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2048,91.3598709106445,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2048,71.1872024536133,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2048,70.958625793457,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2048,0.264038622379303,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2049,92.0592422485352,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2049,71.383903503418,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2049,71.1972351074219,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2049,0.265218645334244,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2050,92.7567520141602,"Midcontinent / Central","Counterfactual Baseline case"
"Commercial",2050,71.5607147216797,"Midcontinent / Central","Counterfactual Baseline case"
"Industrial",2050,71.551872253418,"Midcontinent / Central","Counterfactual Baseline case"
"Transportation",2050,0.26571387052536,"Midcontinent / Central","Counterfactual Baseline case"
"Residential",2025,32.4601860046387,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2025,37.0093765258789,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2025,25.2946796417236,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2025,0.198404431343079,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2026,32.1309127807617,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2026,39.2699012756348,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2026,25.9671688079834,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2026,0.201576977968216,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2027,32.5253715515137,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2027,39.3198738098145,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2027,25.9197521209717,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2027,0.201929494738579,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2028,32.9819259643555,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2028,39.6586647033691,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2028,25.668306350708,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2028,0.200140818953514,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2029,33.3993530273438,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2029,39.830265045166,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2029,25.4404163360596,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2029,0.196887671947479,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2030,33.7167701721191,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2030,39.8129234313965,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2030,25.4130916595459,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2030,0.192643880844116,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2031,33.9536933898926,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2031,39.6539344787598,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2031,25.4459037780762,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2031,0.188961818814278,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2032,34.387809753418,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2032,40.1432609558105,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2032,25.4719066619873,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2032,0.185213908553124,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2033,34.9096145629883,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2033,40.624626159668,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2033,25.5757350921631,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2033,0.181921705603599,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2034,35.5539436340332,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2034,41.3562927246094,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2034,25.8196353912354,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2034,0.177903681993484,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2035,36.2453308105469,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2035,42.1386871337891,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2035,26.0968208312988,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2035,0.176240012049675,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2036,36.9210510253906,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2036,42.924446105957,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2036,26.4072780609131,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2036,0.174171775579452,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2037,37.5281143188477,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2037,43.5349197387695,"Midcontinent / East","Counterfactual Baseline case"
"Industrial",2037,26.839729309082,"Midcontinent / East","Counterfactual Baseline case"
"Transportation",2037,0.174433439970017,"Midcontinent / East","Counterfactual Baseline case"
"Residential",2038,38.0433654785156,"Midcontinent / East","Counterfactual Baseline case"
"Commercial",2038,43.8902053833008,"Midcontinent / East","Counterfactual Baseline case"
