region,year,avg_added_mw,flat_true_peak_added_mw,flat_false_peak_added_mw,peak_diff_mw,peak_ratio
p1,2023,0.0,0.0,0.0,0.0,
p1,2024,41.9,41.9,209.8,167.9,5.0
p1,2025,84.1,84.1,424.3,340.2,5.0
p1,2026,126.6,126.6,643.5,516.9,5.1
p1,2027,169.5,169.5,867.7,698.2,5.1
p1,2028,212.7,212.7,1096.9,884.2,5.2
p1,2029,256.2,256.2,1331.2,1075.0,5.2
p1,2030,300.1,300.1,1570.7,1270.6,5.2
p1,2031,323.4,323.4,1699.9,1376.5,5.3
p1,2032,346.8,346.8,1830.6,1483.8,5.3
p1,2033,370.3,370.3,1962.8,1592.6,5.3
p1,2034,393.9,393.9,2096.7,1702.8,5.3
p1,2035,417.6,417.6,2232.0,1814.4,5.3
p1,2036,441.4,441.4,2369.0,1927.6,5.4
p1,2037,465.3,465.3,2507.6,2042.3,5.4
p1,2038,489.2,489.2,2647.8,2158.6,5.4
p1,2039,513.3,513.3,2789.7,2276.4,5.4
p1,2040,537.5,537.5,2933.2,2395.8,5.5
p1,2041,555.8,555.8,3042.7,2486.9,5.5
p1,2042,574.1,574.1,3153.0,2578.9,5.5
p1,2043,592.5,592.5,3264.4,2671.9,5.5
p1,2044,611.0,611.0,3376.8,2765.8,5.5
p1,2045,629.5,629.5,3490.1,2860.7,5.5
p1,2046,648.0,648.0,3604.5,2956.5,5.6
p1,2047,666.7,666.7,3719.9,3053.2,5.6
p1,2048,685.3,685.3,3836.3,3150.9,5.6
p1,2049,704.1,704.1,3953.7,3249.6,5.6
p1,2050,722.9,722.9,4072.2,3349.3,5.6
p10,2023,0.0,0.0,0.0,0.0,
p10,2024,56.3,56.3,296.0,239.6,5.3
p10,2025,112.9,112.9,595.0,482.2,5.3
p10,2026,169.6,169.6,897.2,727.6,5.3
p10,2027,226.5,226.5,1202.5,976.0,5.3
p10,2028,283.7,283.7,1511.0,1227.4,5.3
p10,2029,341.0,341.0,1822.8,1481.8,5.3
p10,2030,398.5,398.5,2137.8,1739.2,5.4
p10,2031,428.9,428.9,2305.2,1876.3,5.4
p10,2032,459.4,459.4,2473.6,2014.2,5.4
p10,2033,489.9,489.9,2643.0,2153.1,5.4
p10,2034,520.4,520.4,2813.2,2292.8,5.4
p10,2035,551.1,551.1,2984.4,2433.3,5.4
p10,2036,581.7,581.7,3156.5,2574.8,5.4
p10,2037,612.5,612.5,3329.6,2717.1,5.4
p10,2038,643.3,643.3,3503.6,2860.4,5.4
p10,2039,674.1,674.1,3678.6,3004.5,5.5
p10,2040,705.0,705.0,3854.6,3149.5,5.5
p10,2041,728.3,728.3,3987.5,3259.2,5.5
p10,2042,751.6,751.6,4121.0,3369.4,5.5
p10,2043,774.9,774.9,4255.1,3480.2,5.5
p10,2044,798.3,798.3,4389.7,3591.4,5.5
p10,2045,821.7,821.7,4524.9,3703.2,5.5
p10,2046,845.2,845.2,4660.6,3815.5,5.5
p10,2047,868.6,868.6,4796.9,3928.3,5.5
p10,2048,892.1,892.1,4933.8,4041.6,5.5
p10,2049,915.7,915.7,5071.2,4155.5,5.5
p10,2050,939.3,939.3,5209.2,4269.9,5.5
p100,2023,0.0,0.0,0.0,0.0,
p100,2024,35.1,35.1,185.7,150.6,5.3
p100,2025,73.4,73.4,420.4,347.0,5.7
p100,2026,115.2,115.2,717.1,601.9,6.2
p100,2027,160.7,160.7,1092.1,931.4,6.8
p100,2028,210.4,210.4,1566.3,1355.9,7.4
p100,2029,264.6,264.6,2165.6,1901.0,8.2
p100,2030,323.7,323.7,2923.3,2599.6,9.0
p100,2031,359.1,359.1,3450.1,3091.0,9.6
p100,2032,396.3,396.3,4053.4,3657.1,10.2
p100,2033,435.4,435.4,4744.4,4309.0,10.9
p100,2034,476.4,476.4,5535.7,5059.3,11.6
p100,2035,519.4,519.4,6442.0,5922.6,12.4
p100,2036,564.6,564.6,7480.0,6915.4,13.2
p100,2037,612.1,612.1,8668.8,8056.7,14.2
p100,2038,661.9,661.9,10030.3,9368.4,15.2
p100,2039,714.2,714.2,11589.5,10875.3,16.2
p100,2040,769.1,769.1,13375.3,12606.2,17.4
p100,2041,814.5,814.5,14986.5,14172.0,18.4
p100,2042,861.7,861.7,16782.2,15920.5,19.5
p100,2043,910.7,910.7,18783.3,17872.6,20.6
p100,2044,961.7,961.7,21013.4,20051.8,21.9
p100,2045,1014.7,1014.7,23498.8,22484.2,23.2
p100,2046,1069.7,1069.7,26268.7,25199.0,24.6
p100,2047,1126.9,1126.9,29355.5,28228.6,26.0
p100,2048,1186.4,1186.4,32795.6,31609.2,27.6
p100,2049,1248.1,1248.1,36629.4,35381.3,29.3
p100,2050,1312.4,1312.4,40902.0,39589.7,31.2
p101,2023,0.0,0.0,0.0,0.0,
p101,2024,23.0,23.0,128.9,105.9,5.6
p101,2025,46.0,46.0,258.2,212.2,5.6
p101,2026,69.0,69.0,388.0,319.0,5.6
p101,2027,92.1,92.1,518.2,426.2,5.6
p101,2028,115.1,115.1,649.0,533.8,5.6
p101,2029,138.3,138.3,780.2,642.0,5.6
p101,2030,161.4,161.4,911.9,750.5,5.6
p101,2031,173.6,173.6,981.4,807.8,5.7
p101,2032,185.8,185.8,1051.0,865.2,5.7
p101,2033,198.0,198.0,1120.7,922.7,5.7
p101,2034,210.2,210.2,1190.6,980.4,5.7
p101,2035,222.4,222.4,1260.6,1038.2,5.7
p101,2036,234.6,234.6,1330.7,1096.1,5.7
p101,2037,246.8,246.8,1400.9,1154.1,5.7
p101,2038,259.0,259.0,1471.3,1212.3,5.7
p101,2039,271.3,271.3,1541.9,1270.6,5.7
p101,2040,283.5,283.5,1612.5,1329.0,5.7
p101,2041,292.7,292.7,1665.7,1372.9,5.7
p101,2042,301.9,301.9,1718.9,1417.0,5.7
p101,2043,311.1,311.1,1772.2,1461.0,5.7
p101,2044,320.4,320.4,1825.6,1505.2,5.7
p101,2045,329.6,329.6,1879.0,1549.4,5.7
p101,2046,338.8,338.8,1932.5,1593.7,5.7
p101,2047,348.0,348.0,1986.1,1638.1,5.7
p101,2048,357.3,357.3,2039.8,1682.6,5.7
p101,2049,366.5,366.5,2093.6,1727.1,5.7
p101,2050,375.7,375.7,2147.4,1771.7,5.7
p102,2023,0.0,0.0,0.0,0.0,
p102,2024,12.7,12.7,71.1,58.4,5.6
p102,2025,25.4,25.4,142.4,117.0,5.6
p102,2026,38.0,38.0,213.9,175.9,5.6
p102,2027,50.8,50.8,285.7,235.0,5.6
p102,2028,63.5,63.5,357.8,294.3,5.6
p102,2029,76.2,76.2,430.1,353.9,5.6
p102,2030,89.0,89.0,502.7,413.7,5.6
p102,2031,95.7,95.7,541.0,445.2,5.7
p102,2032,102.4,102.4,579.3,476.9,5.7
p102,2033,109.1,109.1,617.7,508.6,5.7
p102,2034,115.9,115.9,656.2,540.3,5.7
p102,2035,122.6,122.6,694.7,572.1,5.7
p102,2036,129.3,129.3,733.4,604.0,5.7
p102,2037,136.1,136.1,772.1,636.0,5.7
p102,2038,142.8,142.8,810.8,668.0,5.7
p102,2039,149.6,149.6,849.7,700.1,5.7
p102,2040,156.3,156.3,888.6,732.3,5.7
p102,2041,161.4,161.4,917.9,756.5,5.7
p102,2042,166.5,166.5,947.2,780.7,5.7
p102,2043,171.5,171.5,976.5,805.0,5.7
p102,2044,176.6,176.6,1005.9,829.3,5.7
p102,2045,181.7,181.7,1035.3,853.6,5.7
p102,2046,186.8,186.8,1064.8,878.0,5.7
p102,2047,191.9,191.9,1094.3,902.4,5.7
p102,2048,196.9,196.9,1123.8,926.9,5.7
p102,2049,202.0,202.0,1153.4,951.4,5.7
p102,2050,207.1,207.1,1183.1,975.9,5.7
p103,2023,0.0,0.0,0.0,0.0,
p103,2024,14.2,14.2,73.5,59.3,5.2
p103,2025,28.4,28.4,147.3,118.9,5.2
p103,2026,42.6,42.6,221.4,178.7,5.2
p103,2027,56.9,56.9,295.8,238.9,5.2
p103,2028,71.2,71.2,370.5,299.3,5.2
p103,2029,85.5,85.5,445.5,360.0,5.2
p103,2030,99.8,99.8,520.7,421.0,5.2
p103,2031,107.3,107.3,560.5,453.1,5.2
p103,2032,114.9,114.9,600.3,485.4,5.2
p103,2033,122.4,122.4,640.1,517.7,5.2
p103,2034,129.9,129.9,680.1,550.2,5.2
p103,2035,137.5,137.5,720.2,582.7,5.2
p103,2036,145.1,145.1,760.3,615.2,5.2
p103,2037,152.6,152.6,800.5,647.9,5.2
p103,2038,160.2,160.2,840.8,680.6,5.2
p103,2039,167.8,167.8,881.2,713.4,5.3
p103,2040,175.3,175.3,921.7,746.3,5.3
p103,2041,181.0,181.0,952.1,771.1,5.3
p103,2042,186.7,186.7,982.6,795.9,5.3
p103,2043,192.4,192.4,1013.1,820.7,5.3
p103,2044,198.1,198.1,1043.7,845.6,5.3
p103,2045,203.8,203.8,1074.4,870.5,5.3
p103,2046,209.6,209.6,1105.0,895.5,5.3
p103,2047,215.3,215.3,1135.8,920.5,5.3
p103,2048,221.0,221.0,1166.6,945.6,5.3
p103,2049,226.7,226.7,1197.4,970.7,5.3
p103,2050,232.4,232.4,1228.3,995.8,5.3
p104,2023,0.0,0.0,0.0,0.0,
p104,2024,0.9,0.9,4.8,3.9,5.2
p104,2025,1.9,1.9,9.7,7.8,5.2
p104,2026,2.8,2.8,14.5,11.7,5.2
p104,2027,3.7,3.7,19.4,15.7,5.2
p104,2028,4.7,4.7,24.3,19.6,5.2
p104,2029,5.6,5.6,29.2,23.6,5.2
p104,2030,6.6,6.6,34.1,27.6,5.2
p104,2031,7.0,7.0,36.7,29.7,5.2
p104,2032,7.5,7.5,39.3,31.7,5.2
p104,2033,8.0,8.0,41.9,33.8,5.2
p104,2034,8.5,8.5,44.5,36.0,5.2
p104,2035,9.0,9.0,47.1,38.1,5.2
p104,2036,9.5,9.5,49.7,40.2,5.2
p104,2037,10.0,10.0,52.3,42.3,5.2
p104,2038,10.5,10.5,54.9,44.4,5.2
p104,2039,11.0,11.0,57.5,46.5,5.2
p104,2040,11.5,11.5,60.1,48.6,5.2
p104,2041,11.9,11.9,62.1,50.2,5.2
p104,2042,12.2,12.2,64.1,51.8,5.2
p104,2043,12.6,12.6,66.1,53.4,5.2
p104,2044,13.0,13.0,68.0,55.0,5.2
p104,2045,13.4,13.4,70.0,56.6,5.2
p104,2046,13.7,13.7,72.0,58.3,5.2
p104,2047,14.1,14.1,74.0,59.9,5.2
p104,2048,14.5,14.5,76.0,61.5,5.2
p104,2049,14.9,14.9,77.9,63.1,5.2
p104,2050,15.2,15.2,79.9,64.7,5.2
p105,2023,0.0,0.0,0.0,0.0,
p105,2024,215.4,215.4,1047.5,832.1,4.9
p105,2025,437.5,437.5,2190.5,1752.9,5.0
p105,2026,666.6,666.6,3437.7,2771.1,5.2
p105,2027,902.9,902.9,4798.8,3895.9,5.3
p105,2028,1146.5,1146.5,6284.0,5137.5,5.5
p105,2029,1397.8,1397.8,7904.7,6506.9,5.7
p105,2030,1657.0,1657.0,9673.2,8016.2,5.8
p105,2031,1799.9,1799.9,10705.3,8905.4,5.9
p105,2032,1945.2,1945.2,11787.7,9842.5,6.1
p105,2033,2092.9,2092.9,12923.0,10830.0,6.2
p105,2034,2243.2,2243.2,14113.6,11870.4,6.3
p105,2035,2395.9,2395.9,15362.3,12966.4,6.4
p105,2036,2551.2,2551.2,16672.0,14120.8,6.5
p105,2037,2709.1,2709.1,18045.5,15336.4,6.7
p105,2038,2869.6,2869.6,19486.0,16616.4,6.8
p105,2039,3032.8,3032.8,20996.8,17964.0,6.9
p105,2040,3198.8,3198.8,22581.4,19382.6,7.1
p105,2041,3327.6,3327.6,23850.4,20522.7,7.2
p105,2042,3458.1,3458.1,25166.6,21708.5,7.3
p105,2043,3590.3,3590.3,26532.0,22941.7,7.4
p105,2044,3724.1,3724.1,27948.2,24224.0,7.5
p105,2045,3859.7,3859.7,29417.1,25557.4,7.6
p105,2046,3996.9,3996.9,30940.8,26943.8,7.7
p105,2047,4136.0,4136.0,32521.2,28385.2,7.9
p105,2048,4276.8,4276.8,34160.5,29883.7,8.0
p105,2049,4419.4,4419.4,35860.9,31441.4,8.1
p105,2050,4563.9,4563.9,37624.6,33060.7,8.2
p106,2023,0.0,0.0,0.0,0.0,
p106,2024,71.8,71.8,348.9,277.1,4.9
p106,2025,146.3,146.3,737.6,591.2,5.0
p106,2026,223.8,223.8,1170.5,946.7,5.2
p106,2027,304.3,304.3,1652.8,1348.5,5.4
p106,2028,388.0,388.0,2190.1,1802.1,5.6
p106,2029,474.9,474.9,2788.6,2313.7,5.9
p106,2030,565.3,565.3,3455.4,2890.1,6.1
p106,2031,615.7,615.7,3854.2,3238.6,6.3
p106,2032,667.1,667.1,4277.6,3610.4,6.4
p106,2033,719.7,719.7,4726.8,4007.1,6.6
p106,2034,773.3,773.3,5203.5,4430.2,6.7
p106,2035,828.1,828.1,5709.4,4881.3,6.9
p106,2036,884.0,884.0,6246.3,5362.2,7.1
p106,2037,941.1,941.1,6816.0,5874.8,7.2
p106,2038,999.4,999.4,7420.6,6421.1,7.4
p106,2039,1059.0,1059.0,8062.2,7003.2,7.6
p106,2040,1119.7,1119.7,8743.1,7623.4,7.8
p106,2041,1167.3,1167.3,9297.3,8129.9,8.0
p106,2042,1215.7,1215.7,9877.5,8661.8,8.1
p106,2043,1264.8,1264.8,10484.9,9220.1,8.3
p106,2044,1314.7,1314.7,11120.8,9806.1,8.5
p106,2045,1365.5,1365.5,11786.6,10421.2,8.6
p106,2046,1417.0,1417.0,12483.7,11066.7,8.8
p106,2047,1469.4,1469.4,13213.5,11744.1,9.0
p106,2048,1522.6,1522.6,13977.5,12454.9,9.2
p106,2049,1576.7,1576.7,14777.5,13200.8,9.4
p106,2050,1631.7,1631.7,15614.9,13983.3,9.6
p107,2023,0.0,0.0,0.0,0.0,
p107,2024,112.4,112.4,546.5,434.1,4.9
p107,2025,229.1,229.1,1154.4,925.3,5.0
p107,2026,350.3,350.3,1830.7,1480.3,5.2
p107,2027,476.2,476.2,2583.0,2106.7,5.4
p107,2028,607.0,607.0,3419.9,2812.9,5.6
p107,2029,742.8,742.8,4350.9,3608.1,5.9
p107,2030,883.8,883.8,5386.6,4502.7,6.1
p107,2031,962.5,962.5,6005.2,5042.7,6.2
p107,2032,1042.8,1042.8,6661.1,5618.3,6.4
p107,2033,1124.7,1124.7,7356.6,6231.9,6.5
p107,2034,1208.3,1208.3,8094.2,6885.8,6.7
p107,2035,1293.7,1293.7,8876.2,7582.5,6.9
p107,2036,1380.8,1380.8,9705.5,8324.7,7.0
p107,2037,1469.8,1469.8,10584.8,9115.1,7.2
p107,2038,1560.5,1560.5,11517.2,9956.7,7.4
p107,2039,1653.2,1653.2,12505.9,10852.8,7.6
p107,2040,1747.8,1747.8,13554.3,11806.6,7.8
p107,2041,1821.8,1821.8,14406.7,12584.9,7.9
p107,2042,1897.0,1897.0,15298.5,13401.6,8.1
p107,2043,1973.4,1973.4,16231.6,14258.3,8.2
p107,2044,2050.9,2050.9,17207.9,15157.0,8.4
p107,2045,2129.8,2129.8,18229.4,16099.6,8.6
p107,2046,2209.9,2209.9,19298.1,17088.3,8.7
p107,2047,2291.2,2291.2,20416.4,18125.2,8.9
p107,2048,2373.9,2373.9,21586.4,19212.5,9.1
p107,2049,2457.8,2457.8,22810.5,20352.7,9.3
p107,2050,2543.1,2543.1,24091.3,21548.2,9.5
p108,2023,0.0,0.0,0.0,0.0,
p108,2024,3.7,3.7,18.0,14.3,4.8
p108,2025,7.5,7.5,36.2,28.7,4.8
p108,2026,11.2,11.2,54.6,43.4,4.9
p108,2027,15.0,15.0,73.3,58.3,4.9
p108,2028,18.8,18.8,92.1,73.3,4.9
p108,2029,22.6,22.6,111.1,88.5,4.9
p108,2030,26.4,26.4,130.4,104.0,4.9
p108,2031,28.4,28.4,140.6,112.2,4.9
p108,2032,30.4,30.4,151.0,120.5,5.0
p108,2033,32.5,32.5,161.3,128.9,5.0
p108,2034,34.5,34.5,171.8,137.3,5.0
p108,2035,36.5,36.5,182.3,145.7,5.0
p108,2036,38.6,38.6,192.8,154.3,5.0
p108,2037,40.6,40.6,203.5,162.8,5.0
p108,2038,42.7,42.7,214.1,171.5,5.0
p108,2039,44.7,44.7,224.9,180.2,5.0
p108,2040,46.8,46.8,235.7,188.9,5.0
p108,2041,48.3,48.3,243.9,195.6,5.0
p108,2042,49.9,49.9,252.1,202.2,5.1
p108,2043,51.4,51.4,260.3,208.9,5.1
p108,2044,53.0,53.0,268.6,215.7,5.1
p108,2045,54.5,54.5,277.0,222.4,5.1
p108,2046,56.1,56.1,285.3,229.2,5.1
p108,2047,57.6,57.6,293.7,236.1,5.1
p108,2048,59.2,59.2,302.1,243.0,5.1
p108,2049,60.8,60.8,310.6,249.9,5.1
p108,2050,62.3,62.3,319.1,256.8,5.1
p109,2023,0.0,0.0,0.0,0.0,
p109,2024,30.8,30.8,148.6,117.9,4.8
p109,2025,61.7,61.7,299.6,237.9,4.9
p109,2026,92.8,92.8,453.0,360.2,4.9
p109,2027,124.1,124.1,608.9,484.7,4.9
p109,2028,155.6,155.6,767.2,611.6,4.9
p109,2029,187.2,187.2,928.0,740.8,5.0
p109,2030,219.0,219.0,1091.4,872.4,5.0
p109,2031,235.8,235.8,1178.9,943.1,5.0
p109,2032,252.7,252.7,1267.1,1014.3,5.0
p109,2033,269.7,269.7,1356.0,1086.3,5.0
p109,2034,286.7,286.7,1445.7,1159.0,5.0
p109,2035,303.7,303.7,1536.1,1232.4,5.1
p109,2036,320.8,320.8,1627.3,1306.5,5.1
p109,2037,337.9,337.9,1719.2,1381.3,5.1
p109,2038,355.1,355.1,1812.0,1456.9,5.1
p109,2039,372.3,372.3,1905.5,1533.1,5.1
p109,2040,389.6,389.6,1999.7,1610.1,5.1
p109,2041,402.7,402.7,2071.3,1668.6,5.1
p109,2042,415.7,415.7,2143.3,1727.5,5.2
p109,2043,428.8,428.8,2215.7,1786.9,5.2
p109,2044,442.0,442.0,2288.6,1846.7,5.2
p109,2045,455.1,455.1,2362.0,1906.9,5.2
p109,2046,468.3,468.3,2435.8,1967.5,5.2
p109,2047,481.5,481.5,2510.1,2028.6,5.2
p109,2048,494.7,494.7,2584.8,2090.1,5.2
p109,2049,508.0,508.0,2660.1,2152.0,5.2
p109,2050,521.3,521.3,2735.8,2214.5,5.2
p11,2023,0.0,0.0,0.0,0.0,
p11,2024,9.0,9.0,47.4,38.4,5.3
p11,2025,18.1,18.1,95.4,77.3,5.3
p11,2026,27.2,27.2,143.9,116.7,5.3
p11,2027,36.3,36.3,193.1,156.7,5.3
p11,2028,45.5,45.5,242.8,197.3,5.3
p11,2029,54.7,54.7,293.1,238.4,5.4
p11,2030,63.9,63.9,344.1,280.1,5.4
p11,2031,68.8,68.8,371.2,302.4,5.4
p11,2032,73.7,73.7,398.5,324.8,5.4
p11,2033,78.6,78.6,426.0,347.4,5.4
p11,2034,83.5,83.5,453.7,370.1,5.4
p11,2035,88.5,88.5,481.5,393.0,5.4
p11,2036,93.4,93.4,509.5,416.1,5.5
p11,2037,98.4,98.4,537.7,439.4,5.5
p11,2038,103.3,103.3,566.1,462.8,5.5
p11,2039,108.3,108.3,594.7,486.4,5.5
p11,2040,113.3,113.3,623.4,510.1,5.5
p11,2041,117.1,117.1,645.2,528.1,5.5
p11,2042,120.8,120.8,667.0,546.2,5.5
p11,2043,124.6,124.6,689.0,564.4,5.5
p11,2044,128.4,128.4,711.0,582.7,5.5
p11,2045,132.1,132.1,733.2,601.1,5.5
p11,2046,135.9,135.9,755.5,619.6,5.6
p11,2047,139.7,139.7,777.9,638.1,5.6
p11,2048,143.5,143.5,800.3,656.8,5.6
p11,2049,147.3,147.3,822.9,675.6,5.6
p11,2050,151.1,151.1,845.6,694.5,5.6
p110,2023,0.0,0.0,0.0,0.0,
p110,2024,2.8,2.8,13.3,10.5,4.8
p110,2025,5.5,5.5,26.8,21.3,4.8
p110,2026,8.3,8.3,40.4,32.1,4.9
p110,2027,11.1,11.1,54.3,43.1,4.9
p110,2028,13.9,13.9,68.3,54.3,4.9
p110,2029,16.7,16.7,82.4,65.7,4.9
p110,2030,19.6,19.6,96.8,77.2,4.9
p110,2031,21.1,21.1,104.5,83.4,5.0
p110,2032,22.6,22.6,112.2,89.6,5.0
p110,2033,24.1,24.1,119.9,95.9,5.0
p110,2034,25.6,25.6,127.8,102.2,5.0
p110,2035,27.1,27.1,135.6,108.5,5.0
p110,2036,28.6,28.6,143.5,115.0,5.0
p110,2037,30.1,30.1,151.5,121.4,5.0
p110,2038,31.6,31.6,159.6,127.9,5.0
p110,2039,33.2,33.2,167.6,134.5,5.1
p110,2040,34.7,34.7,175.8,141.1,5.1
p110,2041,35.8,35.8,181.9,146.1,5.1
p110,2042,37.0,37.0,188.1,151.1,5.1
p110,2043,38.1,38.1,194.4,156.2,5.1
p110,2044,39.3,39.3,200.6,161.3,5.1
p110,2045,40.5,40.5,206.9,166.4,5.1
p110,2046,41.6,41.6,213.2,171.6,5.1
p110,2047,42.8,42.8,219.6,176.8,5.1
p110,2048,44.0,44.0,226.0,182.0,5.1
p110,2049,45.1,45.1,232.4,187.3,5.1
p110,2050,46.3,46.3,238.8,192.5,5.2
p111,2023,0.0,0.0,0.0,0.0,
p111,2024,153.3,153.3,736.1,582.7,4.8
p111,2025,310.8,310.8,1529.7,1219.0,4.9
p111,2026,472.4,472.4,2385.6,1913.2,5.0
p111,2027,638.4,638.4,3308.4,2670.0,5.2
p111,2028,808.9,808.9,4303.5,3494.7,5.3
p111,2029,983.9,983.9,5376.6,4392.6,5.5
p111,2030,1163.7,1163.7,6533.6,5370.0,5.6
p111,2031,1262.2,1262.2,7199.3,5937.1,5.7
p111,2032,1362.0,1362.0,7892.7,6530.7,5.8
p111,2033,1463.4,1463.4,8615.1,7151.8,5.9
p111,2034,1566.1,1566.1,9367.7,7801.6,6.0
p111,2035,1670.4,1670.4,10151.7,8481.3,6.1
p111,2036,1776.1,1776.1,10968.5,9192.4,6.2
p111,2037,1883.3,1883.3,11819.4,9936.0,6.3
p111,2038,1992.1,1992.1,12705.8,10713.7,6.4
p111,2039,2102.4,2102.4,13629.3,11526.8,6.5
p111,2040,2214.4,2214.4,14591.3,12376.9,6.6
p111,2041,2300.8,2300.8,15354.7,13053.9,6.7
p111,2042,2388.3,2388.3,16142.5,13754.2,6.8
p111,2043,2476.6,2476.6,16955.3,14478.6,6.8
p111,2044,2566.0,2566.0,17793.9,15227.9,6.9
p111,2045,2656.3,2656.3,18659.3,16003.0,7.0
p111,2046,2747.6,2747.6,19552.1,16804.6,7.1
p111,2047,2839.9,2839.9,20473.4,17633.6,7.2
p111,2048,2933.2,2933.2,21424.0,18490.9,7.3
p111,2049,3027.5,3027.5,22404.9,19377.4,7.4
p111,2050,3122.9,3122.9,23417.0,20294.1,7.5
p112,2023,0.0,0.0,0.0,0.0,
p112,2024,151.3,151.3,726.3,575.0,4.8
p112,2025,305.8,305.8,1496.2,1190.5,4.9
p112,2026,463.4,463.4,2312.3,1849.0,5.0
p112,2027,624.2,624.2,3177.4,2553.2,5.1
p112,2028,788.4,788.4,4094.3,3305.9,5.2
p112,2029,955.9,955.9,5066.3,4110.4,5.3
p112,2030,1126.9,1126.9,6096.6,4969.7,5.4
p112,2031,1219.7,1219.7,6677.2,5457.5,5.5
p112,2032,1313.5,1313.5,7276.2,5962.7,5.5
p112,2033,1408.3,1408.3,7894.4,6486.1,5.6
p112,2034,1504.2,1504.2,8532.3,7028.2,5.7
p112,2035,1601.1,1601.1,9190.6,7589.5,5.7
p112,2036,1699.0,1699.0,9869.8,8170.8,5.8
p112,2037,1798.0,1798.0,10570.7,8772.7,5.9
p112,2038,1898.2,1898.2,11294.0,9395.8,5.9
p112,2039,1999.4,1999.4,12040.3,10040.9,6.0
p112,2040,2101.7,2101.7,12810.4,10708.8,6.1
p112,2041,2180.2,2180.2,13413.6,11233.4,6.2
p112,2042,2259.3,2259.3,14031.4,11772.1,6.2
p112,2043,2339.2,2339.2,14664.2,12325.0,6.3
p112,2044,2419.6,2419.6,15312.2,12892.6,6.3
p112,2045,2500.8,2500.8,15976.0,13475.2,6.4
p112,2046,2582.6,2582.6,16655.8,14073.2,6.4
p112,2047,2665.1,2665.1,17352.1,14687.0,6.5
p112,2048,2748.3,2748.3,18065.2,15316.9,6.6
p112,2049,2832.2,2832.2,18795.6,15963.5,6.6
p112,2050,2916.8,2916.8,19543.7,16627.0,6.7
p113,2023,0.0,0.0,0.0,0.0,
p113,2024,37.4,37.4,179.4,142.0,4.8
p113,2025,75.6,75.6,370.7,295.1,4.9
p113,2026,114.7,114.7,574.6,459.9,5.0
p113,2027,154.7,154.7,792.1,637.4,5.1
p113,2028,195.5,195.5,1023.9,828.4,5.2
p113,2029,237.4,237.4,1271.1,1033.7,5.4
p113,2030,280.1,280.1,1534.7,1254.5,5.5
p113,2031,303.4,303.4,1684.2,1380.8,5.6
p113,2032,327.0,327.0,1839.0,1512.1,5.6
p113,2033,350.8,350.8,1999.3,1648.5,5.7
p113,2034,374.9,374.9,2165.3,1790.3,5.8
p113,2035,399.3,399.3,2337.0,1937.7,5.9
p113,2036,424.1,424.1,2514.9,2090.8,5.9
p113,2037,449.1,449.1,2699.0,2249.9,6.0
p113,2038,474.4,474.4,2889.6,2415.2,6.1
p113,2039,500.0,500.0,3086.9,2586.8,6.2
p113,2040,526.0,526.0,3291.1,2765.2,6.3
p113,2041,545.9,545.9,3451.8,2905.9,6.3
p113,2042,566.0,566.0,3616.8,3050.8,6.4
p113,2043,586.4,586.4,3786.2,3199.9,6.5
p113,2044,606.9,606.9,3960.2,3353.3,6.5
p113,2045,627.5,627.5,4138.8,3511.2,6.6
p113,2046,648.4,648.4,4322.2,3673.7,6.7
p113,2047,669.5,669.5,4510.5,3841.0,6.7
p113,2048,690.8,690.8,4703.8,4013.0,6.8
p113,2049,712.2,712.2,4902.3,4190.1,6.9
p113,2050,733.9,733.9,5106.2,4372.3,7.0
p114,2023,0.0,0.0,0.0,0.0,
p114,2024,58.3,58.3,280.0,221.6,4.8
p114,2025,117.9,117.9,577.8,459.9,4.9
p114,2026,178.8,178.8,894.7,715.9,5.0
p114,2027,241.1,241.1,1231.8,990.8,5.1
p114,2028,304.7,304.7,1590.5,1285.8,5.2
p114,2029,369.7,369.7,1972.1,1602.4,5.3
p114,2030,436.1,436.1,2378.1,1942.0,5.5
p114,2031,472.2,472.2,2607.8,2135.6,5.5
p114,2032,508.7,508.7,2845.4,2336.7,5.6
p114,2033,545.7,545.7,3091.1,2545.4,5.7
p114,2034,583.1,583.1,3345.1,2762.0,5.7
p114,2035,620.9,620.9,3607.7,2986.8,5.8
p114,2036,659.2,659.2,3879.3,3220.1,5.9
p114,2037,697.9,697.9,4160.1,3462.2,6.0
p114,2038,737.1,737.1,4450.5,3713.4,6.0
p114,2039,776.7,776.7,4750.7,3974.0,6.1
p114,2040,816.8,816.8,5061.1,4244.3,6.2
p114,2041,847.6,847.6,5304.9,4457.3,6.3
p114,2042,878.7,878.7,5555.0,4676.4,6.3
p114,2043,910.0,910.0,5811.6,4901.6,6.4
p114,2044,941.6,941.6,6074.8,5133.1,6.5
p114,2045,973.5,973.5,6344.7,5371.2,6.5
p114,2046,1005.7,1005.7,6621.7,5616.0,6.6
p114,2047,1038.2,1038.2,6905.8,5867.6,6.7
p114,2048,1071.0,1071.0,7197.2,6126.3,6.7
p114,2049,1104.0,1104.0,7496.2,6392.2,6.8
p114,2050,1137.4,1137.4,7802.9,6665.5,6.9
p115,2023,0.0,0.0,0.0,0.0,
p115,2024,41.6,41.6,214.9,173.4,5.2
p115,2025,83.6,83.6,437.4,353.8,5.2
p115,2026,126.2,126.2,667.7,541.5,5.3
