region,year,dc_avg_added_mw,dc_peak_added_mw,nondc_avg_added_mw,nondc_peak_added_mw,dc_minus_nondc_avg_mw,dc_avg_share_of_total
p63,2032,2893.7862829320984,2893.7862829320984,1026.392647213499,1828.0171477434997,1867.3936357185994,0.7381770920401896
p63,2033,3101.3531006931007,3101.3531006931007,1207.1994724186989,2150.0361896778995,1894.1536282744019,0.7198132198844649
p63,2034,3311.0445544996,3311.0445544996,1389.7819368486998,2475.2176655599033,1921.2626176509002,0.7043537047354241
p63,2035,3522.8823919431998,3522.8823919431998,1574.1574784217992,2803.5926325231994,1948.7249135214006,0.6911624161360398
p63,2036,3736.8885832214,3736.8885832214,1760.3437063079,3135.1924527025985,1976.5448769135,0.6797763649789976
p63,2037,3953.085323417199,3953.085323417199,1948.3584026104,3470.048796229399,2004.7269208067992,0.6698505496176466
p63,2038,4171.4950348005,4171.4950348005,2138.2195240641013,3808.1936442556034,2033.2755107363992,0.6611226222491969
p63,2039,4392.140369153301,4392.140369153301,2329.945203750798,4149.659292008997,2062.1951654025033,0.653389535363471
p63,2040,4615.044210119599,4615.044210119599,2523.5537528306013,4494.478351876998,2091.4904572889973,0.6464916828307163
p63,2041,4785.836846190199,4785.836846190199,2703.424857750899,4814.8308651870975,2082.4119884393003,0.6390265202872711
p63,2042,4957.9554243167,4957.9554243167,2884.9211144971014,5138.077792650998,2073.034309819599,0.6321603304323553
p63,2043,5131.4102383993995,5131.4102383993995,3068.057206464,5464.245285564401,2063.3530319353995,0.6258223808930419
p63,2044,5306.211662254598,5306.211662254598,3252.847949712399,5793.359731502103,2053.363712542199,0.6199526469982317
p63,2045,5482.370150235598,5482.370150235598,3439.3082941672983,6125.447756453497,2043.0618560682997,0.6144998594603034
p63,2046,5659.896237857298,5659.896237857298,3627.4533248277985,6460.536226975797,2032.4429130294993,0.609419964184157
p63,2047,5838.8005424268995,5838.8005424268995,3817.2982629873004,6798.652252368302,2021.502279439599,0.6046748961550672
p63,2048,6019.0937636788,6019.0937636788,4008.858467465001,7139.823186865098,2010.2352962137993,0.6002315951391658
p63,2049,6200.786684414001,6200.786684414001,4202.149435848398,7484.076631848497,1998.637248565603,0.5960612093288136
p63,2050,6383.8901711457,6383.8901711457,4397.186805747198,7831.440438081503,1986.7033653985018,0.5921384463563616
p64,2023,0.0,0.0,0.0,0.0,0.0,
p64,2024,114.2597806840995,114.2597806840995,28.143366197159594,50.11985771299078,86.1164144869399,0.8023683688631786
p64,2025,231.0325176653496,231.0325176653496,56.4391904044096,100.51122430376017,174.59332726094,0.8036704523607805
p64,2026,350.3734792919995,350.3734792919995,84.88829851601986,151.17557058794046,265.48518077597964,0.8049718517818913
p64,2027,472.33914944890967,472.33914944890967,113.4915209002802,202.11437534887955,358.8476285486295,0.8062724834248904
p64,2028,596.9872542912499,596.9872542912499,142.24969242377028,253.32912538074015,454.7375618674796,0.8075722634591094
p64,2029,724.3767895661995,724.3767895661995,171.16365247565955,304.8213155319809,553.2131370905399,0.8088711079475078
p64,2030,854.5680485355497,854.5680485355497,200.23424499228986,356.5924487488992,654.3338035432598,0.8101689328693092
p64,2031,925.3572341867202,925.3572341867202,253.22082573577973,450.95500186203935,672.1364084509405,0.7851471749334695
p64,2032,996.9747347541097,996.9747347541097,306.7277687556798,546.2442558918192,690.2469659984299,0.7647256425987399
p64,2033,1069.4302424752195,1069.4302424752195,360.76018434396974,642.4693116368508,708.6700581312498,0.7477537413347695
p64,2034,1142.7335629978998,1142.7335629978998,415.3232329789698,739.6393592713594,727.4103300189299,0.7334351135007433
p64,2035,1216.89461670733,1216.89461670733,470.4221258182497,837.7636792231006,746.4724908890803,0.7212010561134357
p64,2036,1291.92344006865,1291.92344006865,526.0621251962502,936.8516430594009,765.8613148723998,0.710634597299678
p64,2037,1367.8301869851603,1367.8301869851603,582.2485451269595,1036.9127143826008,785.5816418582008,0.7014230576750462
p64,2038,1444.6251301725297,1444.6251301725297,638.9867518113697,1137.9564497335996,805.63837836116,0.6933273622902544
p64,2039,1522.3186625489998,1522.3186625489998,696.2821641500295,1239.9924995048004,826.0364983989703,0.6861615862705681
p64,2040,1600.9212986419298,1600.9212986419298,754.1402542605601,1343.0306088613997,846.7810443813696,0.6797789623243088
p64,2041,1661.3291533337097,1661.3291533337097,807.89303866097,1438.7576760128995,853.4361146727397,0.6728147668200162
p64,2042,1722.27394836858,1722.27394836858,862.1314843672999,1535.3496459403996,860.1424640012801,0.6664101253437477
p64,2043,1783.7604563863497,1783.7604563863497,916.8599793737303,1632.8143331194005,866.9004770126194,0.6605002438575995
p64,2044,1845.79349244883,1845.79349244883,972.0829513203298,1731.1596226296006,873.7105411285002,0.655029959361851
p64,2045,1908.3779144169303,1908.3779144169303,1027.8048678513396,1830.3934707935005,880.5730465655906,0.649952014548176
p64,2046,1971.5186233310797,1971.5186233310797,1084.0302369765395,1930.5239058194002,887.4883863545401,0.6452256905270354
p64,2047,2035.22056379499,2035.22056379499,1140.7636074359998,2031.5590284514,894.4569563589903,0.6408157138283698
p64,2048,2099.48872436294,2099.48872436294,1198.00956906808,2133.507012624401,901.47915529486,0.6366913755635152
p64,2049,2164.32813793037,2164.32813793037,1255.7727531807295,2236.376106125599,908.5553847496403,0.6328258162077895
p64,2050,2229.7438821280402,2229.7438821280402,1314.0578329262198,2340.1746312619,915.6860492018204,0.6291954407764883
p65,2023,0.0,0.0,0.0,0.0,0.0,
p65,2024,171.55908854998052,171.55908854998052,42.584635389210234,75.84068395830036,128.97445316077028,0.8011399325375383
p65,2025,346.86228824732916,346.86228824732916,85.39995991228989,152.09221144110052,261.4623283350393,0.8024348407109687
p65,2026,525.9913106959293,525.9913106959293,128.44722325648036,228.75680806650053,397.54408743944896,0.8037291256663365
p65,2027,709.0296507763605,709.0296507763605,171.7276818788605,305.8367115093006,537.3019688975,0.8050227054469672
p65,2028,896.062625564201,896.062625564201,215.24259904294013,383.3341715662009,680.8200265212608,0.80631549795959
p65,2029,1087.1774140976604,1087.1774140976604,258.9932448556101,461.2514502212998,828.1841692420503,0.8076074209959433
p65,2030,1282.4630980131506,1282.4630980131506,302.9808963041405,539.5908217125998,979.48220170901,0.8088983922547152
p65,2031,1388.6183214231596,1388.6183214231596,383.1566011461009,682.3789479105999,1005.4617202770587,0.7837442012157597
p65,2032,1496.0060002556193,1496.0060002556193,464.1196829370592,826.5693452751002,1031.88631731856,0.7632194267353841
p65,2033,1604.6404432399495,1604.6404432399495,545.8778742247096,972.1757850104004,1058.76256901524,0.7461645084389381
p65,2034,1714.5361252290104,1714.5361252290104,628.4389834952808,1119.2121735624005,1086.0971417337296,0.7317773538629462
p65,2035,1825.7076891278002,1825.7076891278002,711.8108959194205,1267.6925539475997,1113.8967932083797,0.7194854453031821
p65,2036,1938.1699478444907,1938.1699478444907,796.0015741051493,1417.631107093801,1142.1683737393414,0.7088691884488838
p65,2037,2051.9378862642106,2051.9378862642106,881.0190588584801,1569.0421531945995,1170.9188274057306,0.6996140497992801
p65,2038,2167.0266632456196,2167.0266632456196,966.8714699512593,1721.9401530772993,1200.1551932943603,0.6914796113794047
p65,2039,2283.4516136408192,2283.4516136408192,1053.5670068967493,1876.3397095835007,1229.88460674407,0.6842789547494261
p65,2040,2401.2282503385204,2401.2282503385204,1141.1139497326794,2032.2555689644996,1260.114300605841,0.6778645638160696
p65,2041,2491.7252977281196,2491.7252977281196,1222.4490220481302,2177.108459163501,1269.2762756799893,0.6708692385440398
p65,2042,2583.0203883818203,2583.0203883818203,1304.5189641545903,2323.2701084268992,1278.50142422723,0.6644358176584214
p65,2043,2675.120559800421,2675.120559800421,1387.3304156675995,2470.7523415122014,1287.7901441328213,0.6584991612095036
p65,2044,2768.0329115446193,2768.0329115446193,1470.8900761922296,2619.5670900145014,1297.1428353523897,0.653003821855812
p65,2045,2861.7646057823194,2861.7646057823194,1555.2047058650796,2769.726393332101,1306.5598999172398,0.6479023067323431
p65,2046,2956.3228678404203,2956.3228678404203,1640.2811259012205,2921.2423996401994,1316.0417419391997,0.6431537003982738
p65,2047,3051.71498676202,3051.71498676202,1726.126219146,3074.1273668741014,1325.58876761602,0.6387225642803771
p65,2048,3147.9483158683206,3147.9483158683206,1812.7469306319208,3228.3936637203988,1335.2013852363998,0.6345780499395101
p65,2049,3245.03027332532,3245.03027332532,1900.1502681404809,3384.0537706180985,1344.8800051848393,0.6306931792136588
p65,2050,3342.9683427158207,3342.9683427158207,1988.3433027691199,3541.1202807681,1354.6250399467008,0.6270442557127499
p66,2023,0.0,0.0,0.0,0.0,0.0,
p66,2024,62.2629474043797,62.2629474043797,13.92614825426972,24.80625966234038,48.33679915010998,0.8172159922114951
p66,2025,125.76653663926982,125.76653663926982,27.91436184264967,49.723074574129896,97.85217479662015,0.8183615392778707
p66,2026,190.53548854129986,190.53548854129986,41.964917374709785,74.75093745225968,148.57057116659007,0.8195060468416148
p66,2027,256.5950165306699,256.5950165306699,56.07809269276959,99.89034320954033,200.51692383790032,0.8206494545308161
p66,2028,323.97083642626967,323.97083642626967,70.25416687744973,125.14178896447993,253.71666954881994,0.8217917019755228
p66,2029,392.6891764564298,392.6891764564298,84.49342025315991,150.50577405112017,308.19575620326987,0.822932728821663
p66,2030,462.77678746906986,462.77678746906986,98.79613439361992,175.98280002890988,363.98065307544994,0.8240724747448265
p66,2031,500.76331536054977,500.76331536054977,127.14004194286963,226.47101239565018,373.62327341768014,0.7975165438055904
p66,2032,539.1520655003096,539.1520655003096,155.7331723256798,277.40315844814995,383.41889317462983,0.7758864862161917
p66,2033,577.9472968387199,577.9472968387199,184.57771691316975,328.7831416147201,393.36957992555017,0.7579388038629935
p66,2034,617.15331342227,617.15331342227,213.6758863448099,380.6148996457996,403.4774270774601,0.7428161090092726
p66,2035,656.77446487103,656.77446487103,243.02991069780956,432.9024049157597,413.7445541732204,0.7299080585775429
p66,2036,696.8151468612696,696.8151468612696,272.6420396580497,485.64966472733977,424.17310720321984,0.7187683546532598
p66,2037,737.2798016130896,737.2798016130896,302.5145426924796,538.8607216187502,434.76525892061,0.7090631004590479
p66,2038,778.1729183832599,778.1729183832599,332.64970922305974,592.5396536735298,445.52320916020017,0.7005375107096286
p66,2039,819.49903396325,819.49903396325,363.0498488022399,646.69057483305,456.44918516101006,0.6929937915520098
p66,2040,861.2627331825997,861.2627331825997,393.71729128991956,701.3176352118198,467.5454418926802,0.6862760493296275
p66,2041,893.2859620844697,893.2859620844697,423.77229416045975,754.8537739737003,469.51366792400995,0.6782433182806364
p66,2042,925.5664635041098,925.5664635041098,454.0840302776396,808.8472245107896,471.4824332264702,0.6708702440768507
p66,2043,958.1063043520298,958.1063043520298,484.6546926859796,863.3018932321902,473.4516116660502,0.6640783236579194
p66,2044,990.9075681441495,990.9075681441495,515.4864931632696,918.2217199159904,475.4210749808799,0.6578010320115892
p66,2045,1023.9723551352595,1023.9723551352595,546.5816623805399,973.6106779943102,477.39069275471957,0.6519816215903943
p66,2046,1057.3027824534097,1057.3027824534097,577.9424500634696,1029.4727748407804,479.36033238994014,0.6465713896783956
p66,2047,1090.9009842355595,1090.9009842355595,609.5711251551397,1085.8120520604898,481.32985908041974,0.6415283015882237
p66,2048,1124.7691117641493,1124.7691117641493,641.4699759802097,1142.6325857823404,483.2991357839396,0.6368158872537337
p66,2049,1158.9093336048995,1158.9093336048995,673.6413104104699,1199.93848695401,485.2680231944296,0.6324023499102707
p66,2050,1193.3238357456498,1193.3238357456498,706.0874560318198,1257.7339016393798,487.23637971383005,0.6282598407788431
p67,2023,0.0,0.0,0.0,0.0,0.0,
p67,2024,248.29899898970143,248.29899898970143,62.16212867950162,110.70572981220175,186.1368703101998,0.799774840907827
p67,2025,501.97076816750086,501.97076816750086,124.6610015274,222.011173786399,377.30976664010086,0.8010617916993007
p67,2026,761.1315651888999,761.1315651888999,187.4984427511008,333.91958068910026,573.6331224377991,0.8023481850861292
p67,2027,1025.9001633283006,1025.9001633283006,250.676286440701,446.43421688599847,775.2238768875995,0.8036339410099088
p67,2028,1296.3979059130015,1296.3979059130015,314.1963766214012,559.558366437599,982.2015292916003,0.8049189792683311
p67,2029,1572.748761934401,1572.748761934401,378.0605673081009,673.2953311944984,1194.6881946263002,0.8062032195350934
p67,2030,1855.0793828630012,1855.0793828630012,442.27072255930034,787.6484308940999,1412.808660303701,0.8074865813811162
p67,2031,2008.5070599751016,2008.5070599751016,559.3057150117002,996.0782985357,1449.2013449634014,0.7821859442168345
p67,2032,2163.7006755403,2163.7006755403,677.4900663061999,1206.5550814316011,1486.2106092341,0.761547137146485
p67,2033,2320.6805553479007,2320.6805553479007,796.8350638853008,1419.0988816050995,1523.8454914626,0.7444006185664936
p67,2034,2479.467259134901,2479.467259134901,917.3521060414005,1633.7299984942983,1562.1151530935003,0.729937919146964
p67,2035,2640.0815832793014,2640.0815832793014,1039.0527030057,1850.4689308909,1601.0288802736013,0.7175822837239025
p67,2036,2802.544563523301,2802.544563523301,1161.948478046901,2069.3363788977003,1640.5960854763998,0.7069112075962448
p67,2037,2966.8774777285016,2966.8774777285016,1286.0511685818,2290.353245906099,1680.8263091467015,0.6976081012556994
p67,2038,3133.1018486629,3133.1018486629,1411.3726272964013,2513.5406405918984,1721.7292213664987,0.689431058582748
p67,2039,3301.2394468194016,3301.2394468194016,1537.9248232773007,2738.9198789321017,1763.314623542101,0.682192060976147
p67,2040,3471.3122932675014,3471.3122932675014,1665.7198431555007,2966.5124862398006,1805.5924501120007,0.6757427637360727
p67,2041,3601.9658819989,3601.9658819989,1784.4472006925007,3177.9563193903996,1817.5186813063992,0.6687132655260678
p67,2042,3733.761584633501,3733.761584633501,1904.2472707252,3391.3105668438,1829.5143139083011,0.6622482653755875
p67,2043,3866.7093850087003,3866.7093850087003,2025.129745309001,3606.5924893673982,1841.5796396996993,0.6562822404827265
p67,2044,4000.8193542359004,4000.8193542359004,2147.1044040675006,3823.8195036811994,1853.7149501683998,0.6507594289588227
p67,2045,4136.101651463601,4136.101651463601,2270.1811149843015,4043.0091838668013,1865.9205364792997,0.6456320774858568
p67,2046,4272.566524646802,4272.566524646802,2394.3698352011015,4264.179262789101,1878.1966894457,0.6408590533994949
p67,2047,4410.2243113235,4410.2243113235,2519.6806118233017,4487.347633531401,1890.5436995001983,0.6364047357407121
p67,2048,4549.085439397901,4549.085439397901,2646.1235827327,4712.532350842201,1902.9618566652007,0.6322381219789572
p67,2049,4689.160427929801,4689.160427929801,2773.7089774079013,4939.751632596599,1915.4514505218995,0.6283321030079866
p67,2050,4830.4598879321,4830.4598879321,2902.4471177517007,5169.023861269699,1928.0127701803995,0.624662870558464
p68,2023,0.0,0.0,0.0,0.0,0.0,
p68,2024,2.8548406539579787,2.8548406539579787,0.0,0.0,2.8548406539579787,1.0
p68,2025,5.730761130088013,5.730761130088013,0.0,0.0,5.730761130088013,1.0
p68,2026,8.627917079423014,8.627917079423014,0.0,0.0,8.627917079423014,1.0
p68,2027,11.546465302309002,11.546465302309002,0.0,0.0,11.546465302309002,1.0
p68,2028,14.486563756885005,14.486563756885005,0.0,0.0,14.486563756885005,1.0
p68,2029,17.448371567639015,17.448371567639015,0.0,0.0,17.448371567639015,1.0
p68,2030,20.43204903401397,20.43204903401397,0.0,0.0,20.43204903401397,1.0
p68,2031,22.01736109244797,22.01736109244797,4.042045204551016,6.50271542227199,17.975315887896954,0.8448911245911039
p68,2032,23.608847166467967,23.608847166467967,8.126348077413013,13.073413654611954,15.482499089054954,0.7439326270103885
p68,2033,25.206531300849008,25.206531300849008,12.253350402495016,19.71280542510499,12.953180898353992,0.6728940443663717
p68,2034,26.810437634006007,26.810437634006007,16.42349858234701,26.42160889215802,10.386939051658999,0.6201248366523957
p68,2035,28.42059039836198,28.42059039836198,20.637243686446993,33.200549722186,7.783346711914987,0.5793282750565332
p68,2036,30.037013920712013,30.037013920712013,24.895041499989986,40.05036116810095,5.141972420722027,0.546803022218464
p68,2037,31.659732622595016,31.659732622595016,29.197352573190983,46.97178414862901,2.4623800494040324,0.5202308411706065
p68,2038,33.288771020657975,33.288771020657975,33.544642271097985,53.965567328447946,-0.25587125044000913,0.49808575353376744
p68,2039,34.924153727028,34.924153727028,37.937380823930994,61.03246719917399,-3.0132270969029946,0.47932223692876275
p68,2040,36.565905449684976,36.565905449684976,42.376043377943006,68.17324816118105,-5.81013792825803,0.4631999335299878
p68,2041,37.807386531093016,37.807386531093016,45.20350329332797,72.72197690298901,-7.3961167622349535,0.4554509247047061
p68,2042,39.05250959294801,39.05250959294801,48.049598164816985,77.30068497711898,-8.997088571868971,0.4483532097932102
p68,2043,40.30128531928102,40.30128531928102,50.91445080992099,81.90956996852697,-10.613165490639972,0.4418238237116948
p68,2044,41.55372442546502,41.55372442546502,53.798184855604006,86.54883076439296,-12.244460430138986,0.4357933127796845
p68,2045,42.80983765830598,42.80983765830598,56.70092474362002,91.21866756270299,-13.891087085314041,0.43020309185649863
p68,2046,44.069635796138016,44.069635796138016,59.62279573588302,95.91928188089003,-15.553159939745,0.4250033984643225
p68,2047,45.33312964891502,45.33312964891502,62.56392391986998,100.65087656453,-17.23079427095496,0.4201516922796681
p68,2048,46.60033005830002,46.60033005830002,65.52443621406297,105.41365579609203,-18.924106155762956,0.4156113908420808
p68,2049,47.87124789776402,47.87124789776402,68.50446037342698,110.20782510375295,-20.63321247566296,0.41135086186723235
p68,2050,49.145894072673,49.145894072673,71.50412499492302,115.03359137026598,-22.358230922250016,0.40734261339103695
p69,2023,0.0,0.0,0.0,0.0,0.0,
p69,2024,17.167587378962025,17.167587378962025,0.0,0.0,17.167587378962025,1.0
p69,2025,34.78293821476802,34.78293821476802,0.0,0.0,34.78293821476802,1.0
p69,2026,52.85773103328597,52.85773103328597,0.0,0.0,52.85773103328597,1.0
p69,2027,71.40394895863494,71.40394895863494,0.0,0.0,71.40394895863494,1.0
p69,2028,90.43388765768998,90.43388765768998,0.0,0.0,90.43388765768998,1.0
p69,2029,109.96016349179695,109.96016349179695,0.0,0.0,109.96016349179695,1.0
p69,2030,129.99572188109096,129.99572188109096,0.0,0.0,129.99572188109096,1.0
p69,2031,140.95868937355397,140.95868937355397,6.881359546325939,11.897251045890016,134.07732982722803,0.9534540227996325
p69,2032,152.07413660909594,152.07413660909594,13.834660447712963,23.9188822169599,138.23947616138298,0.9166128578282933
p69,2033,163.34418437044098,163.34418437044098,20.86065481695698,36.066193848500006,142.483529553484,0.8867529490051306
p69,2034,174.770982937472,174.770982937472,27.960102629837934,48.3404998702199,146.81088030763408,0.8620828051524702
p69,2035,186.35671249749498,186.35671249749498,35.13377180731993,60.743127948310075,151.22294069017505,0.8413757055180353
p69,2036,198.10358356121492,198.10358356121492,42.382438298619945,73.27541962910004,155.72114526259497,0.8237634022516196
p69,2037,210.013837384486,210.013837384486,49.706886165135984,85.93873048415003,160.30695121935003,0.8086140933007256
p69,2038,222.08974639593896,222.08974639593896,57.10790766525497,98.73443025686993,164.981838730684,0.7954570647906011
p69,2039,234.333614630547,234.333614630547,64.58630334005102,111.6639030107101,169.747311290496,0.7839344270581401
p69,2040,246.74777816923392,246.74777816923392,72.14288209987694,124.72854727882009,174.60489606935698,0.7737692222186884
p69,2041,256.331356769713,256.331356769713,76.95647702421797,133.05081947845997,179.37487974549504,0.7690990512669014
p69,2042,266.01642534997893,266.01642534997893,81.80179693593493,141.4279413247,184.214628414044,0.7648145160471433
p69,2043,275.80405868767195,275.80405868767195,86.67905092507897,149.86027431540992,189.125007762593,0.7608742348914403
p69,2044,285.695342942313,285.695342942313,91.58844945975693,158.34818233099008,194.10689348255607,0.7572425550627644
p69,2045,295.69137577584297,295.69137577584297,96.53020439520697,166.89203165009008,199.161171380636,0.7538885944187221
p69,2046,305.79326647442497,305.79326647442497,101.50452898294293,175.4921909653599,204.28873749148204,0.7507854692192473
p69,2047,316.00213607155194,316.00213607155194,106.511637879957,184.14903139940998,209.49049819159495,0.747909667219083
p69,2048,326.3191174724469,326.3191174724469,111.55174715798296,192.8629265208201,214.76737031446396,0.7452405351241297
p69,2049,336.7453555797849,336.7453555797849,116.62507431281801,201.63425236024,220.1202812669669,0.7427598567898553
p69,2050,347.282007420749,347.282007420749,121.73183827371201,210.4633874266301,225.55016914703697,0.740451503956209
p7,2023,0.0,0.0,0.0,0.0,0.0,
p7,2024,8.542360174853997,8.542360174853997,2.195944612372017,3.4779109085699815,6.34641556248198,0.795503605468132
p7,2025,17.484623647709014,17.484623647709014,4.418315867381011,6.997676018828997,13.066307780328003,0.7982774931037446
p7,2026,26.845511550019012,26.845511550019012,6.667431791008994,10.559799016535976,20.178079759010018,0.8010490536996064
p7,2027,36.64462142702001,36.64462142702001,8.94361423645401,14.164789648954013,27.701007190566003,0.8038174957575783
p7,2028,46.90246826629999,46.90246826629999,11.247188930193005,17.81316379779298,35.655279336106986,0.8065820252011507
p7,2029,57.64052744706899,57.64052744706899,13.578485518590014,21.505443553037026,44.062041928478976,0.8093418463249777
p7,2030,68.88127970008401,68.88127970008401,15.93783761507001,25.242157287651025,52.943442085014,0.8120961627571369
p7,2031,75.22607217508002,75.22607217508002,19.58756828966,31.022557237168996,55.63850388542002,0.7934098069259943
p7,2032,81.73102204336502,81.73102204336502,23.304434778201,36.90928608878198,58.42658726516402,0.778127924765534
p7,2033,88.40017205191899,88.40017205191899,27.08967202593101,42.90429973404002,61.31050002598798,0.7654367598966515
p7,2034,95.23766699610698,95.23766699610698,30.944537694572006,49.00959004259403,64.29312930153498,0.7547630605248264
p7,2035,102.24775629561898,102.24775629561898,34.87031258019499,55.22718552399999,67.377443715424,0.7456913383765886
p7,2036,109.43479663542902,109.43479663542902,38.86830103877401,61.5591520017,70.56649559665502,0.7379130871280846
p7,2037,116.803254673424,116.803254673424,42.93983141955499,68.00759329940502,73.863423253869,0.7311944293190772
p7,2038,124.35770981637901,124.35770981637901,47.086256506415,74.57465194009598,77.27145330996402,0.7253548344899978
p7,2039,132.10285706599902,132.10285706599902,51.30895396732501,81.262509857888,80.79390309867401,0.7202527270285625
p7,2040,140.04350993680598,140.04350993680598,55.60932681208601,88.073389122989,84.43418312471997,0.7157755147529138
p7,2041,146.31371664270299,146.31371664270299,58.66873743900899,92.91884721570301,87.64497920369399,0.7137865399171096
p7,2042,152.70582526776698,152.70582526776698,61.76746202021499,97.82657028071498,90.93836324755199,0.7120039385731178
p7,2043,159.22220576224,159.22220576224,64.906005746797,102.79735843366001,94.316200015443,0.710406801045749
p7,2044,165.86527415163502,165.86527415163502,68.08488030164202,107.83202207179698,97.780393849993,0.7089769807557897
p7,2045,172.63749343251,172.63749343251,71.30460394285001,112.93138200612702,101.33288948966,0.7076986518110822
p7,2046,179.54137448564902,179.54137448564902,74.565701588228,118.09626959521597,104.97567289742102,0.7065579489547573
p7,2047,186.579477007002,186.579477007002,77.868704900864,123.32752688073202,108.710772106138,0.7055426725225378
p7,2048,193.75441045672798,193.75441045672798,81.21415237581303,128.62600672472098,112.54025808091495,0.7046420451152687
p7,2049,201.06883502667299,201.06883502667299,84.60258942788002,133.992572948656,116.46624559879297,0.7038465097115819
p7,2050,208.52546262667798,208.52546262667798,88.03456848054802,139.42810047426298,120.49089414612996,0.7031475612142833
p70,2023,0.0,0.0,0.0,0.0,0.0,
p70,2024,120.82693132207987,120.82693132207987,0.0,0.0,120.82693132207987,1.0
p70,2025,245.17138885686927,245.17138885686927,0.0,0.0,245.17138885686927,1.0
p70,2026,373.1357751939595,373.1357751939595,0.0,0.0,373.1357751939595,1.0
p70,2027,504.8254740777593,504.8254740777593,0.0,0.0,504.8254740777593,1.0
p70,2028,640.3489371952501,640.3489371952501,0.0,0.0,640.3489371952501,1.0
p70,2029,779.8177734902101,779.8177734902101,0.0,0.0,779.8177734902101,1.0
p70,2030,923.3468410776295,923.3468410776295,0.0,0.0,923.3468410776295,1.0
p70,2031,1002.2475756510994,1002.2475756510994,43.39048581638963,75.01122693698017,958.8570898347098,0.958503341246498
p70,2032,1082.3752779527895,1082.3752779527895,87.23459861236006,150.80666072644,995.1406793404294,0.9254156446861186
p70,2033,1163.74902828423,1163.74902828423,131.53708084313985,227.39449987962962,1032.2119474410902,0.898449400548458
p70,2034,1246.38820366045,1246.38820366045,176.30272454408987,304.78302861935026,1070.0854791163601,0.8760779864066562
p70,2035,1330.3124824241295,1330.3124824241295,221.53637184902982,382.98061777602015,1108.7761105750997,0.8572435896453389
p70,2036,1415.5418489314698,1415.5418489314698,267.24291551399983,461.9957256931302,1148.29893341747,0.8411900789926247
p70,2037,1502.09659831094,1502.09659831094,313.42729944647,541.8368991421403,1188.66929886447,0.8273626142659841
p70,2038,1589.9973412959998,1589.9973412959998,360.09451924014957,622.5127742469704,1229.9028220558503,0.8153448427085138
p70,2039,1679.2650091330597,1679.2650091330597,407.24962271527966,704.03207741812,1272.01538641778,0.8048182282074305
p70,2040,1769.9208585656697,1769.9208585656697,454.89771046469014,786.4036262965801,1315.0231481009796,0.7955349183088903
p70,2041,1840.1392041715899,1840.1392041715899,485.24988446234966,838.8748943391402,1354.8893197092402,0.7913252939758946
p70,2042,1911.19037871181,1911.19037871181,515.8021007053494,891.6919850656404,1395.3882780064605,0.7874727239248722
p70,2043,1983.0842600042697,1983.0842600042697,546.5556776132498,944.8571776916096,1436.5285823910199,0.7839393387629664
p70,2044,2055.83084302335,2055.83084302335,577.5119422949401,998.3727664542103,1478.31890072841,0.7806924546569669
p70,2045,2129.4402412894497,2129.4402412894497,608.67223060587,1052.2410607112397,1520.7680106835796,0.7777037149301075
p70,2046,2203.92268827498,2203.92268827498,640.0378872057399,1106.4643850408193,1563.88480106924,0.7749483967099111
p70,2047,2279.2885388270797,2279.2885388270797,671.6102656164794,1161.0450793416403,1607.6782732106003,0.7724048467520652
p70,2048,2355.54827060717,2355.54827060717,703.3907282807195,1215.9854989340201,1652.1575423264503,0.7700540192084756
p70,2049,2432.7124855475995,2432.7124855475995,735.3806466205197,1271.2880146614607,1697.3318389270798,0.7678790944768553
p70,2050,2510.7919113256094,2510.7919113256094,767.5814010965996,1326.9550129930194,1743.2105102290097,0.7658651630099209
p71,2023,0.0,0.0,0.0,0.0,0.0,
p71,2024,0.800830392518975,0.800830392518975,0.5566897560579775,1.0220065864789944,0.24414063646099748,0.5899215517047474
p71,2025,1.6046953038419929,1.6046953038419929,1.1148458538609987,2.0467051767270164,0.4898494499809942,0.5900610473560062
p71,2026,2.4116062324129928,2.4116062324129928,1.6744721558099798,3.0741028615860273,0.737134076603013,0.5902006773447622
p71,2027,3.221574720248981,3.221574720248981,2.2355725344759776,4.104206750569972,0.9860021857730032,0.5903404416033756
p71,2028,4.034612353099988,4.034612353099988,2.798150872632988,5.137023971922986,1.2364614804669998,0.5904803400628857
p71,2029,4.850730760615988,4.850730760615988,3.3622110632829845,6.172561672664983,1.488519697333004,0.5906203726538971
p71,2030,5.669941616517974,5.669941616517974,3.927757009680988,7.210827018640998,1.742184606836986,0.5907605393068565
p71,2031,6.102691706894973,6.102691706894973,6.32212800616,11.606566121520018,-0.21943629926502695,0.49116943729032697
p71,2032,6.536304746802983,6.536304746802983,8.743130434512977,16.051196906862003,-2.206825687709994,0.4277844481316773
p71,2033,6.970782457053986,6.970782457053986,11.191060503292988,20.545263173232,-4.220278046239002,0.383814708247032
p71,2034,7.406126561891995,7.406126561891995,13.666217715634986,25.08931476760199,-6.260091153742991,0.3514619192032851
p71,2035,7.842338788999001,7.842338788999001,16.16890490590299,29.68390765262899,-8.32656611690399,0.3266111030585253
p71,2036,8.27942086950398,8.27942086950398,18.699428276741997,34.32960397467201,-10.420007407238018,0.30688562082923526
p71,2037,8.717374537986984,8.717374537986984,21.258097436541988,39.026972132571984,-12.540722898555003,0.2908169234297425
