GENERATION_PROJECT,BUILD_YEAR,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost,gen_storage_energy_fixed_om
p52_naturalgas_combustion_turbine_fframe_moderate_0,2030,1551396,26797.6666666667,.,.
p52_utilityscale_battery_storage_lithium_ion_advanced_0,2030,167273.92836,5162.33333333333,179775.75896,5459
p52_landbasedwind_class3_moderate_1,2030,1298481.375954,31648.6666666667,.,.
p52_landbasedwind_class3_moderate_2,2030,1298481.375954,31648.6666666667,.,.
p52_utilitypv_class1_moderate_1,2030,1235312.553177,19396.3333333333,.,.
p52_utilitypv_class1_moderate_2,2030,1235312.553177,19396.3333333333,.,.
p53_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1990926,40349.6666666667,.,.
p53_naturalgas_combustion_turbine_fframe_moderate_0,2030,1551396,26797.6666666667,.,.
p53_utilityscale_battery_storage_lithium_ion_advanced_0,2030,167273.92836,5162.33333333333,179775.75896,5459
p53_landbasedwind_class3_moderate_1,2030,1298481.375954,31648.6666666667,.,.
p53_landbasedwind_class3_moderate_2,2030,1298481.375954,31648.6666666667,.,.
p53_utilitypv_class1_moderate_1,2030,1235312.553177,19396.3333333333,.,.
p53_utilitypv_class1_moderate_2,2030,1235312.553177,19396.3333333333,.,.
p54_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1990926,40349.6666666667,.,.
p54_naturalgas_combustion_turbine_fframe_moderate_0,2030,1551396,26797.6666666667,.,.
p54_utilityscale_battery_storage_lithium_ion_advanced_0,2030,167273.92836,5162.33333333333,179775.75896,5459
p54_landbasedwind_class3_moderate_1,2030,1298481.375954,31648.6666666667,.,.
p54_landbasedwind_class3_moderate_2,2030,1298481.375954,31648.6666666667,.,.
p54_utilitypv_class1_moderate_1,2030,1235312.553177,19396.3333333333,.,.
p54_utilitypv_class1_moderate_2,2030,1235312.553177,19396.3333333333,.,.
p55_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1990926,40349.6666666667,.,.
p55_naturalgas_combustion_turbine_fframe_moderate_0,2030,1551396,26797.6666666667,.,.
p55_utilityscale_battery_storage_lithium_ion_advanced_0,2030,167273.92836,5162.33333333333,179775.75896,5459
p55_landbasedwind_class3_moderate_1,2030,1298481.375954,31648.6666666667,.,.
p55_landbasedwind_class3_moderate_2,2030,1298481.375954,31648.6666666667,.,.
p55_utilitypv_class1_moderate_1,2030,1235312.553177,19396.3333333333,.,.
p55_utilitypv_class1_moderate_2,2030,1235312.553177,19396.3333333333,.,.
p56_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1875510,40349.6666666667,.,.
p56_naturalgas_combustion_turbine_fframe_moderate_0,2030,1461460,26797.6666666667,.,.
p56_utilityscale_battery_storage_lithium_ion_advanced_0,2030,164542.925448,5162.33333333333,176840.644528,5459
p56_landbasedwind_class3_moderate_1,2030,1243551.49401,31648.6666666667,.,.
p56_landbasedwind_class3_moderate_2,2030,1243551.49401,31648.6666666667,.,.
p56_utilitypv_class1_moderate_1,2030,1197999.984149,19396.3333333333,.,.
p56_utilitypv_class1_moderate_2,2030,1197999.984149,19396.3333333333,.,.
p57_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1875510,40349.6666666667,.,.
p57_naturalgas_combustion_turbine_fframe_moderate_0,2030,1461460,26797.6666666667,.,.
p57_utilityscale_battery_storage_lithium_ion_advanced_0,2030,164542.925448,5162.33333333333,176840.644528,5459
p57_landbasedwind_class3_moderate_1,2030,1243551.49401,31648.6666666667,.,.
p57_landbasedwind_class3_moderate_2,2030,1243551.49401,31648.6666666667,.,.
p57_utilitypv_class1_moderate_1,2030,1197999.984149,19396.3333333333,.,.
p57_utilitypv_class1_moderate_2,2030,1197999.984149,19396.3333333333,.,.
p58_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1937340,40349.6666666667,.,.
p58_naturalgas_combustion_turbine_fframe_moderate_0,2030,1504822,26797.6666666667,.,.
p58_utilityscale_battery_storage_lithium_ion_advanced_0,2030,171711.808092,5162.33333333333,184545.319912,5459
p58_landbasedwind_class3_moderate_1,2030,1177940.801688,31648.6666666667,.,.
p58_landbasedwind_class3_moderate_2,2030,1177940.801688,31648.6666666667,.,.
p58_utilitypv_class1_moderate_1,2030,1213991.085161,19396.3333333333,.,.
p58_utilitypv_class1_moderate_2,2030,1213991.085161,19396.3333333333,.,.
p58_offshorewind_class3_moderate_fixed_1_1,2030,4159937.408922,84215.3333333333,.,.
p58_offshorewind_class3_moderate_fixed_1_2,2030,4159937.408922,84215.3333333333,.,.
p58_offshorewind_class3_moderate_fixed_0_1,2030,4159937.408922,84215.3333333333,.,.
p58_offshorewind_class3_moderate_fixed_0_2,2030,4159937.408922,84215.3333333333,.,.
p58_offshorewind_class12_moderate_floating_0_1,2030,7915320.96633,75447.5,.,.
p58_offshorewind_class12_moderate_floating_0_2,2030,7915320.96633,75447.5,.,.
p59_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1780704,40349.6666666667,.,.
p59_naturalgas_combustion_turbine_fframe_moderate_0,2030,1369918,26797.6666666667,.,.
p59_utilityscale_battery_storage_lithium_ion_advanced_0,2030,168468.742134,5162.33333333333,181059.871524,5459
p59_landbasedwind_class3_moderate_1,2030,1472426.00211,31648.6666666667,.,.
p59_landbasedwind_class3_moderate_2,2030,1472426.00211,31648.6666666667,.,.
p59_utilitypv_class1_moderate_1,2030,1356578.402518,19396.3333333333,.,.
p59_utilitypv_class1_moderate_2,2030,1356578.402518,19396.3333333333,.,.
p60_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1832229,40349.6666666667,.,.
p60_naturalgas_combustion_turbine_fframe_moderate_0,2030,1411674,26797.6666666667,.,.
p60_utilityscale_battery_storage_lithium_ion_advanced_0,2030,164201.550084,5162.33333333333,176473.755224,5459
p60_landbasedwind_class3_moderate_1,2030,1214560.722984,31648.6666666667,.,.
p60_landbasedwind_class3_moderate_2,2030,1214560.722984,31648.6666666667,.,.
p60_utilitypv_class1_moderate_1,2030,1176678.516133,19396.3333333333,.,.
p60_utilitypv_class1_moderate_2,2030,1176678.516133,19396.3333333333,.,.
p61_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1832229,40349.6666666667,.,.
p61_naturalgas_combustion_turbine_fframe_moderate_0,2030,1411674,26797.6666666667,.,.
p61_utilityscale_battery_storage_lithium_ion_advanced_0,2030,164201.550084,5162.33333333333,176473.755224,5459
p61_landbasedwind_class3_moderate_1,2030,1214560.722984,31648.6666666667,.,.
p61_landbasedwind_class3_moderate_2,2030,1214560.722984,31648.6666666667,.,.
p61_utilitypv_class1_moderate_1,2030,1176678.516133,19396.3333333333,.,.
p61_utilitypv_class1_moderate_2,2030,1176678.516133,19396.3333333333,.,.
p62_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1832229,40349.6666666667,.,.
p62_naturalgas_combustion_turbine_fframe_moderate_0,2030,1411674,26797.6666666667,.,.
p62_utilityscale_battery_storage_lithium_ion_advanced_0,2030,164201.550084,5162.33333333333,176473.755224,5459
p62_landbasedwind_class3_moderate_1,2030,1214560.722984,31648.6666666667,.,.
p62_landbasedwind_class3_moderate_2,2030,1214560.722984,31648.6666666667,.,.
p62_utilitypv_class1_moderate_1,2030,1176678.516133,19396.3333333333,.,.
p62_utilitypv_class1_moderate_2,2030,1176678.516133,19396.3333333333,.,.
p63_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1832229,40349.6666666667,.,.
p63_naturalgas_combustion_turbine_fframe_moderate_0,2030,1411674,26797.6666666667,.,.
p63_utilityscale_battery_storage_lithium_ion_advanced_0,2030,164201.550084,5162.33333333333,176473.755224,5459
p63_landbasedwind_class3_moderate_1,2030,1214560.722984,31648.6666666667,.,.
p63_landbasedwind_class3_moderate_2,2030,1214560.722984,31648.6666666667,.,.
p63_utilitypv_class1_moderate_1,2030,1176678.516133,19396.3333333333,.,.
p63_utilitypv_class1_moderate_2,2030,1176678.516133,19396.3333333333,.,.
p64_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1832229,40349.6666666667,.,.
p64_naturalgas_combustion_turbine_fframe_moderate_0,2030,1411674,26797.6666666667,.,.
p64_utilityscale_battery_storage_lithium_ion_advanced_0,2030,164201.550084,5162.33333333333,176473.755224,5459
p64_landbasedwind_class3_moderate_1,2030,1214560.722984,31648.6666666667,.,.
p64_landbasedwind_class3_moderate_2,2030,1214560.722984,31648.6666666667,.,.
p64_utilitypv_class1_moderate_1,2030,1176678.516133,19396.3333333333,.,.
p64_utilitypv_class1_moderate_2,2030,1176678.516133,19396.3333333333,.,.
p64_offshorewind_class3_moderate_fixed_1_1,2030,3798014.133303,84215.3333333333,.,.
p64_offshorewind_class3_moderate_fixed_1_2,2030,3798014.133303,84215.3333333333,.,.
p64_offshorewind_class3_moderate_fixed_0_1,2030,3798014.133303,84215.3333333333,.,.
p64_offshorewind_class3_moderate_fixed_0_2,2030,3798014.133303,84215.3333333333,.,.
p64_offshorewind_class12_moderate_floating_0_1,2030,7226671.448295,75447.5,.,.
p64_offshorewind_class12_moderate_floating_0_2,2030,7226671.448295,75447.5,.,.
p65_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1832229,40349.6666666667,.,.
p65_naturalgas_combustion_turbine_fframe_moderate_0,2030,1411674,26797.6666666667,.,.
p65_utilityscale_battery_storage_lithium_ion_advanced_0,2030,164201.550084,5162.33333333333,176473.755224,5459
p65_landbasedwind_class3_moderate_1,2030,1214560.722984,31648.6666666667,.,.
p65_landbasedwind_class3_moderate_2,2030,1214560.722984,31648.6666666667,.,.
p65_utilitypv_class1_moderate_1,2030,1176678.516133,19396.3333333333,.,.
p65_utilitypv_class1_moderate_2,2030,1176678.516133,19396.3333333333,.,.
p65_offshorewind_class3_moderate_fixed_1_1,2030,3798014.133303,84215.3333333333,.,.
p65_offshorewind_class3_moderate_fixed_1_2,2030,3798014.133303,84215.3333333333,.,.
p65_offshorewind_class3_moderate_fixed_0_1,2030,3798014.133303,84215.3333333333,.,.
p65_offshorewind_class3_moderate_fixed_0_2,2030,3798014.133303,84215.3333333333,.,.
p65_offshorewind_class12_moderate_floating_0_1,2030,7226671.448295,75447.5,.,.
p65_offshorewind_class12_moderate_floating_0_2,2030,7226671.448295,75447.5,.,.
p65_imports_base_base_1,2030,0,0,.,.
p66_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1937340,40349.6666666667,.,.
p66_naturalgas_combustion_turbine_fframe_moderate_0,2030,1504822,26797.6666666667,.,.
p66_utilityscale_battery_storage_lithium_ion_advanced_0,2030,171711.808092,5162.33333333333,184545.319912,5459
p66_landbasedwind_class3_moderate_1,2030,1177940.801688,31648.6666666667,.,.
p66_landbasedwind_class3_moderate_2,2030,1177940.801688,31648.6666666667,.,.
p66_utilitypv_class1_moderate_1,2030,1213991.085161,19396.3333333333,.,.
p66_utilitypv_class1_moderate_2,2030,1213991.085161,19396.3333333333,.,.
p66_offshorewind_class3_moderate_fixed_1_1,2030,4159937.408922,84215.3333333333,.,.
p66_offshorewind_class3_moderate_fixed_1_2,2030,4159937.408922,84215.3333333333,.,.
p66_offshorewind_class3_moderate_fixed_0_1,2030,4159937.408922,84215.3333333333,.,.
p66_offshorewind_class3_moderate_fixed_0_2,2030,4159937.408922,84215.3333333333,.,.
p66_offshorewind_class12_moderate_floating_0_1,2030,7915320.96633,75447.5,.,.
p66_offshorewind_class12_moderate_floating_0_2,2030,7915320.96633,75447.5,.,.
p67_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1832229,40349.6666666667,.,.
p67_naturalgas_combustion_turbine_fframe_moderate_0,2030,1411674,26797.6666666667,.,.
p67_utilityscale_battery_storage_lithium_ion_advanced_0,2030,164201.550084,5162.33333333333,176473.755224,5459
p67_landbasedwind_class3_moderate_1,2030,1214560.722984,31648.6666666667,.,.
p67_landbasedwind_class3_moderate_2,2030,1214560.722984,31648.6666666667,.,.
p67_utilitypv_class1_moderate_1,2030,1176678.516133,19396.3333333333,.,.
p67_utilitypv_class1_moderate_2,2030,1176678.516133,19396.3333333333,.,.
p67_offshorewind_class3_moderate_fixed_1_1,2030,3798014.133303,84215.3333333333,.,.
p67_offshorewind_class3_moderate_fixed_1_2,2030,3798014.133303,84215.3333333333,.,.
p67_offshorewind_class3_moderate_fixed_0_1,2030,3798014.133303,84215.3333333333,.,.
p67_offshorewind_class3_moderate_fixed_0_2,2030,3798014.133303,84215.3333333333,.,.
p67_offshorewind_class12_moderate_floating_0_1,2030,7226671.448295,75447.5,.,.
p67_offshorewind_class12_moderate_floating_0_2,2030,7226671.448295,75447.5,.,.
p68_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2098098,40349.6666666667,.,.
p68_naturalgas_combustion_turbine_fframe_moderate_0,2030,1655786,26797.6666666667,.,.
p68_utilityscale_battery_storage_lithium_ion_advanced_0,2030,166249.802268,5162.33333333333,178675.091048,5459
p68_landbasedwind_class3_moderate_1,2030,1315265.506548,31648.6666666667,.,.
p68_landbasedwind_class3_moderate_2,2030,1315265.506548,31648.6666666667,.,.
p68_utilitypv_class1_moderate_1,2030,1249971.062438,19396.3333333333,.,.
p68_utilitypv_class1_moderate_2,2030,1249971.062438,19396.3333333333,.,.
p69_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2098098,40349.6666666667,.,.
p69_naturalgas_combustion_turbine_fframe_moderate_0,2030,1655786,26797.6666666667,.,.
p69_utilityscale_battery_storage_lithium_ion_advanced_0,2030,166249.802268,5162.33333333333,178675.091048,5459
p69_landbasedwind_class3_moderate_1,2030,1315265.506548,31648.6666666667,.,.
p69_landbasedwind_class3_moderate_2,2030,1315265.506548,31648.6666666667,.,.
p69_utilitypv_class1_moderate_1,2030,1249971.062438,19396.3333333333,.,.
p69_utilitypv_class1_moderate_2,2030,1249971.062438,19396.3333333333,.,.
p70_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2098098,40349.6666666667,.,.
p70_naturalgas_combustion_turbine_fframe_moderate_0,2030,1655786,26797.6666666667,.,.
p70_utilityscale_battery_storage_lithium_ion_advanced_0,2030,166249.802268,5162.33333333333,178675.091048,5459
p70_landbasedwind_class3_moderate_1,2030,1315265.506548,31648.6666666667,.,.
p70_landbasedwind_class3_moderate_2,2030,1315265.506548,31648.6666666667,.,.
p70_utilitypv_class1_moderate_1,2030,1249971.062438,19396.3333333333,.,.
p70_utilitypv_class1_moderate_2,2030,1249971.062438,19396.3333333333,.,.
p71_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2071305,40349.6666666667,.,.
p71_naturalgas_combustion_turbine_fframe_moderate_0,2030,1623666,26797.6666666667,.,.
p71_utilityscale_battery_storage_lithium_ion_advanced_0,2030,173930.747958,5162.33333333333,186930.100388,5459
p71_landbasedwind_class3_moderate_1,2030,1237448.173794,31648.6666666667,.,.
p71_landbasedwind_class3_moderate_2,2030,1237448.173794,31648.6666666667,.,.
p71_utilitypv_class1_moderate_1,2030,1253968.837691,19396.3333333333,.,.
p71_utilitypv_class1_moderate_2,2030,1253968.837691,19396.3333333333,.,.
p72_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2071305,40349.6666666667,.,.
p72_naturalgas_combustion_turbine_fframe_moderate_0,2030,1623666,26797.6666666667,.,.
p72_utilityscale_battery_storage_lithium_ion_advanced_0,2030,173930.747958,5162.33333333333,186930.100388,5459
p72_landbasedwind_class3_moderate_1,2030,1237448.173794,31648.6666666667,.,.
p72_landbasedwind_class3_moderate_2,2030,1237448.173794,31648.6666666667,.,.
p72_utilitypv_class1_moderate_1,2030,1253968.837691,19396.3333333333,.,.
p72_utilitypv_class1_moderate_2,2030,1253968.837691,19396.3333333333,.,.
p73_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2071305,40349.6666666667,.,.
p73_naturalgas_combustion_turbine_fframe_moderate_0,2030,1623666,26797.6666666667,.,.
p73_utilityscale_battery_storage_lithium_ion_advanced_0,2030,173930.747958,5162.33333333333,186930.100388,5459
p73_landbasedwind_class3_moderate_1,2030,1237448.173794,31648.6666666667,.,.
p73_landbasedwind_class3_moderate_2,2030,1237448.173794,31648.6666666667,.,.
p73_utilitypv_class1_moderate_1,2030,1253968.837691,19396.3333333333,.,.
p73_utilitypv_class1_moderate_2,2030,1253968.837691,19396.3333333333,.,.
p74_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2098098,40349.6666666667,.,.
p74_naturalgas_combustion_turbine_fframe_moderate_0,2030,1655786,26797.6666666667,.,.
p74_utilityscale_battery_storage_lithium_ion_advanced_0,2030,166249.802268,5162.33333333333,178675.091048,5459
p74_landbasedwind_class3_moderate_1,2030,1315265.506548,31648.6666666667,.,.
p74_landbasedwind_class3_moderate_2,2030,1315265.506548,31648.6666666667,.,.
p74_utilitypv_class1_moderate_1,2030,1249971.062438,19396.3333333333,.,.
p74_utilitypv_class1_moderate_2,2030,1249971.062438,19396.3333333333,.,.
p74_offshorewind_class3_moderate_fixed_1_1,2030,4199182.101459,84215.3333333333,.,.
p74_offshorewind_class3_moderate_fixed_1_2,2030,4199182.101459,84215.3333333333,.,.
p74_offshorewind_class3_moderate_fixed_0_1,2030,4199182.101459,84215.3333333333,.,.
p74_offshorewind_class3_moderate_fixed_0_2,2030,4199182.101459,84215.3333333333,.,.
p74_offshorewind_class12_moderate_floating_0_1,2030,7989993.805635,75447.5,.,.
p74_offshorewind_class12_moderate_floating_0_2,2030,7989993.805635,75447.5,.,.
p75_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2098098,40349.6666666667,.,.
p75_naturalgas_combustion_turbine_fframe_moderate_0,2030,1655786,26797.6666666667,.,.
p75_utilityscale_battery_storage_lithium_ion_advanced_0,2030,166249.802268,5162.33333333333,178675.091048,5459
p75_landbasedwind_class3_moderate_1,2030,1315265.506548,31648.6666666667,.,.
p75_landbasedwind_class3_moderate_2,2030,1315265.506548,31648.6666666667,.,.
p75_utilitypv_class1_moderate_1,2030,1249971.062438,19396.3333333333,.,.
p75_utilitypv_class1_moderate_2,2030,1249971.062438,19396.3333333333,.,.
p75_offshorewind_class3_moderate_fixed_1_1,2030,4199182.101459,84215.3333333333,.,.
p75_offshorewind_class3_moderate_fixed_1_2,2030,4199182.101459,84215.3333333333,.,.
p75_offshorewind_class3_moderate_fixed_0_1,2030,4199182.101459,84215.3333333333,.,.
p75_offshorewind_class3_moderate_fixed_0_2,2030,4199182.101459,84215.3333333333,.,.
p75_offshorewind_class12_moderate_floating_0_1,2030,7989993.805635,75447.5,.,.
p75_offshorewind_class12_moderate_floating_0_2,2030,7989993.805635,75447.5,.,.
p76_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2098098,40349.6666666667,.,.
p76_naturalgas_combustion_turbine_fframe_moderate_0,2030,1655786,26797.6666666667,.,.
p76_utilityscale_battery_storage_lithium_ion_advanced_0,2030,166249.802268,5162.33333333333,178675.091048,5459
p76_landbasedwind_class3_moderate_1,2030,1315265.506548,31648.6666666667,.,.
p76_landbasedwind_class3_moderate_2,2030,1315265.506548,31648.6666666667,.,.
p76_utilitypv_class1_moderate_1,2030,1249971.062438,19396.3333333333,.,.
p76_utilitypv_class1_moderate_2,2030,1249971.062438,19396.3333333333,.,.
p76_offshorewind_class3_moderate_fixed_1_1,2030,4199182.101459,84215.3333333333,.,.
p76_offshorewind_class3_moderate_fixed_1_2,2030,4199182.101459,84215.3333333333,.,.
p76_offshorewind_class3_moderate_fixed_0_1,2030,4199182.101459,84215.3333333333,.,.
p76_offshorewind_class3_moderate_fixed_0_2,2030,4199182.101459,84215.3333333333,.,.
p76_offshorewind_class12_moderate_floating_0_1,2030,7989993.805635,75447.5,.,.
p76_offshorewind_class12_moderate_floating_0_2,2030,7989993.805635,75447.5,.,.
p77_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2098098,40349.6666666667,.,.
p77_naturalgas_combustion_turbine_fframe_moderate_0,2030,1655786,26797.6666666667,.,.
p77_utilityscale_battery_storage_lithium_ion_advanced_0,2030,166249.802268,5162.33333333333,178675.091048,5459
p77_landbasedwind_class3_moderate_1,2030,1315265.506548,31648.6666666667,.,.
p77_landbasedwind_class3_moderate_2,2030,1315265.506548,31648.6666666667,.,.
p77_utilitypv_class1_moderate_1,2030,1249971.062438,19396.3333333333,.,.
p77_utilitypv_class1_moderate_2,2030,1249971.062438,19396.3333333333,.,.
p78_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2098098,40349.6666666667,.,.
p78_naturalgas_combustion_turbine_fframe_moderate_0,2030,1655786,26797.6666666667,.,.
p78_utilityscale_battery_storage_lithium_ion_advanced_0,2030,166249.802268,5162.33333333333,178675.091048,5459
p78_landbasedwind_class3_moderate_1,2030,1315265.506548,31648.6666666667,.,.
p78_landbasedwind_class3_moderate_2,2030,1315265.506548,31648.6666666667,.,.
p78_utilitypv_class1_moderate_1,2030,1249971.062438,19396.3333333333,.,.
p78_utilitypv_class1_moderate_2,2030,1249971.062438,19396.3333333333,.,.
p79_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2098098,40349.6666666667,.,.
p79_naturalgas_combustion_turbine_fframe_moderate_0,2030,1655786,26797.6666666667,.,.
p79_utilityscale_battery_storage_lithium_ion_advanced_0,2030,166249.802268,5162.33333333333,178675.091048,5459
p79_landbasedwind_class3_moderate_1,2030,1315265.506548,31648.6666666667,.,.
p79_landbasedwind_class3_moderate_2,2030,1315265.506548,31648.6666666667,.,.
p79_utilitypv_class1_moderate_1,2030,1249971.062438,19396.3333333333,.,.
p79_utilitypv_class1_moderate_2,2030,1249971.062438,19396.3333333333,.,.
p79_offshorewind_class3_moderate_fixed_1_1,2030,4199182.101459,84215.3333333333,.,.
p79_offshorewind_class3_moderate_fixed_1_2,2030,4199182.101459,84215.3333333333,.,.
p79_offshorewind_class3_moderate_fixed_0_1,2030,4199182.101459,84215.3333333333,.,.
p79_offshorewind_class3_moderate_fixed_0_2,2030,4199182.101459,84215.3333333333,.,.
p79_offshorewind_class12_moderate_floating_0_1,2030,7989993.805635,75447.5,.,.
p79_offshorewind_class12_moderate_floating_0_2,2030,7989993.805635,75447.5,.,.
p80_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2477322,40349.6666666667,.,.
p80_naturalgas_combustion_turbine_fframe_moderate_0,2030,1923988,26797.6666666667,.,.
p80_utilityscale_battery_storage_lithium_ion_advanced_0,2030,177856.564644,5162.33333333333,191149.327384,5459
p80_landbasedwind_class3_moderate_1,2030,1757756.222208,31648.6666666667,.,.
p80_landbasedwind_class3_moderate_2,2030,1757756.222208,31648.6666666667,.,.
p80_utilitypv_class1_moderate_1,2030,1387228.012791,19396.3333333333,.,.
p80_utilitypv_class1_moderate_2,2030,1387228.012791,19396.3333333333,.,.
p80_offshorewind_class3_moderate_fixed_1_1,2030,4761689.361156,84215.3333333333,.,.
p80_offshorewind_class3_moderate_fixed_1_2,2030,4761689.361156,84215.3333333333,.,.
p80_offshorewind_class3_moderate_fixed_0_1,2030,4761689.361156,84215.3333333333,.,.
p80_offshorewind_class3_moderate_fixed_0_2,2030,4761689.361156,84215.3333333333,.,.
p80_offshorewind_class12_moderate_floating_0_1,2030,9060304.50234,75447.5,.,.
p80_offshorewind_class12_moderate_floating_0_2,2030,9060304.50234,75447.5,.,.
p81_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2071305,40349.6666666667,.,.
p81_naturalgas_combustion_turbine_fframe_moderate_0,2030,1623666,26797.6666666667,.,.
p81_utilityscale_battery_storage_lithium_ion_advanced_0,2030,173930.747958,5162.33333333333,186930.100388,5459
p81_landbasedwind_class3_moderate_1,2030,1237448.173794,31648.6666666667,.,.
p81_landbasedwind_class3_moderate_2,2030,1237448.173794,31648.6666666667,.,.
p81_utilitypv_class1_moderate_1,2030,1253968.837691,19396.3333333333,.,.
p81_utilitypv_class1_moderate_2,2030,1253968.837691,19396.3333333333,.,.
p82_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2071305,40349.6666666667,.,.
p82_naturalgas_combustion_turbine_fframe_moderate_0,2030,1623666,26797.6666666667,.,.
p82_utilityscale_battery_storage_lithium_ion_advanced_0,2030,173930.747958,5162.33333333333,186930.100388,5459
p82_landbasedwind_class3_moderate_1,2030,1237448.173794,31648.6666666667,.,.
p82_landbasedwind_class3_moderate_2,2030,1237448.173794,31648.6666666667,.,.
p82_utilitypv_class1_moderate_1,2030,1253968.837691,19396.3333333333,.,.
p82_utilitypv_class1_moderate_2,2030,1253968.837691,19396.3333333333,.,.
p83_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2071305,40349.6666666667,.,.
p83_naturalgas_combustion_turbine_fframe_moderate_0,2030,1623666,26797.6666666667,.,.
p83_utilityscale_battery_storage_lithium_ion_advanced_0,2030,173930.747958,5162.33333333333,186930.100388,5459
p83_landbasedwind_class3_moderate_1,2030,1237448.173794,31648.6666666667,.,.
p83_landbasedwind_class3_moderate_2,2030,1237448.173794,31648.6666666667,.,.
p83_utilitypv_class1_moderate_1,2030,1253968.837691,19396.3333333333,.,.
p83_utilitypv_class1_moderate_2,2030,1253968.837691,19396.3333333333,.,.
p84_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,2071305,40349.6666666667,.,.
p84_naturalgas_combustion_turbine_fframe_moderate_0,2030,1623666,26797.6666666667,.,.
p84_utilityscale_battery_storage_lithium_ion_advanced_0,2030,173930.747958,5162.33333333333,186930.100388,5459
p84_landbasedwind_class3_moderate_1,2030,1237448.173794,31648.6666666667,.,.
p84_landbasedwind_class3_moderate_2,2030,1237448.173794,31648.6666666667,.,.
p84_utilitypv_class1_moderate_1,2030,1253968.837691,19396.3333333333,.,.
p84_utilitypv_class1_moderate_2,2030,1253968.837691,19396.3333333333,.,.
p85_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1937340,40349.6666666667,.,.
p85_naturalgas_combustion_turbine_fframe_moderate_0,2030,1504822,26797.6666666667,.,.
p85_utilityscale_battery_storage_lithium_ion_advanced_0,2030,171711.808092,5162.33333333333,184545.319912,5459
p85_landbasedwind_class3_moderate_1,2030,1177940.801688,31648.6666666667,.,.
p85_landbasedwind_class3_moderate_2,2030,1177940.801688,31648.6666666667,.,.
p85_utilitypv_class1_moderate_1,2030,1213991.085161,19396.3333333333,.,.
p85_utilitypv_class1_moderate_2,2030,1213991.085161,19396.3333333333,.,.
p86_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1937340,40349.6666666667,.,.
p86_naturalgas_combustion_turbine_fframe_moderate_0,2030,1504822,26797.6666666667,.,.
p86_utilityscale_battery_storage_lithium_ion_advanced_0,2030,171711.808092,5162.33333333333,184545.319912,5459
p86_landbasedwind_class3_moderate_1,2030,1177940.801688,31648.6666666667,.,.
p86_landbasedwind_class3_moderate_2,2030,1177940.801688,31648.6666666667,.,.
p86_utilitypv_class1_moderate_1,2030,1213991.085161,19396.3333333333,.,.
p86_utilitypv_class1_moderate_2,2030,1213991.085161,19396.3333333333,.,.
p87_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1937340,40349.6666666667,.,.
p87_naturalgas_combustion_turbine_fframe_moderate_0,2030,1504822,26797.6666666667,.,.
p87_utilityscale_battery_storage_lithium_ion_advanced_0,2030,171711.808092,5162.33333333333,184545.319912,5459
p87_landbasedwind_class3_moderate_1,2030,1177940.801688,31648.6666666667,.,.
p87_landbasedwind_class3_moderate_2,2030,1177940.801688,31648.6666666667,.,.
p87_utilitypv_class1_moderate_1,2030,1213991.085161,19396.3333333333,.,.
p87_utilitypv_class1_moderate_2,2030,1213991.085161,19396.3333333333,.,.
p88_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,1964133,40349.6666666667,.,.
