RPS_PROGRAM,RPS_GEN,send_bundled_recs,send_unbundled_recs
ESR_MI_rps,p123_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p123_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p124_distributed_generation_1,1,1
ESR_MI_rps,p124_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p124_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p124_solar_photovoltaic_1,1,1
ESR_MI_rps,p124_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p124_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p125_biomass_1,1,1
ESR_MI_rps,p125_distributed_generation_1,1,1
ESR_MI_rps,p125_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p125_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p125_offshorewind_class12_moderate_floating_0_1,1,1
ESR_MI_rps,p125_offshorewind_class12_moderate_floating_0_2,1,1
ESR_MI_rps,p125_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_MI_rps,p125_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_MI_rps,p125_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_MI_rps,p125_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_MI_rps,p125_onshore_wind_turbine_1,1,1
ESR_MI_rps,p125_solar_photovoltaic_1,1,1
ESR_MI_rps,p125_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p125_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p126_biomass_1,1,1
ESR_MI_rps,p126_distributed_generation_1,1,1
ESR_MI_rps,p126_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p126_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p126_offshorewind_class12_moderate_floating_0_1,1,1
ESR_MI_rps,p126_offshorewind_class12_moderate_floating_0_2,1,1
ESR_MI_rps,p126_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_MI_rps,p126_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_MI_rps,p126_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_MI_rps,p126_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_MI_rps,p126_onshore_wind_turbine_1,1,1
ESR_MI_rps,p126_solar_photovoltaic_1,1,1
ESR_MI_rps,p126_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p126_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p17_biomass_1,1,1
ESR_MI_rps,p17_conventional_hydroelectric_1,1,1
ESR_MI_rps,p17_distributed_generation_1,1,1
ESR_MI_rps,p17_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p17_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p17_solar_photovoltaic_1,1,1
ESR_MI_rps,p17_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p17_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p18_conventional_hydroelectric_1,1,1
ESR_MI_rps,p18_distributed_generation_1,1,1
ESR_MI_rps,p18_imports_base_base_1,1,1
ESR_MI_rps,p18_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p18_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p18_onshore_wind_turbine_1,1,1
ESR_MI_rps,p18_solar_photovoltaic_1,1,1
ESR_MI_rps,p18_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p18_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p19_conventional_hydroelectric_1,1,1
ESR_MI_rps,p19_distributed_generation_1,1,1
ESR_MI_rps,p19_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p19_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p19_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p19_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p20_distributed_generation_1,1,1
ESR_MI_rps,p20_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p20_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p20_onshore_wind_turbine_1,1,1
ESR_MI_rps,p20_solar_photovoltaic_1,1,1
ESR_MI_rps,p20_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p20_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p32_distributed_generation_1,1,1
ESR_MI_rps,p32_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p32_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p32_onshore_wind_turbine_1,1,1
ESR_MI_rps,p32_solar_photovoltaic_1,1,1
ESR_MI_rps,p32_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p32_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p35_distributed_generation_1,1,1
ESR_MI_rps,p35_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p35_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p35_onshore_wind_turbine_1,1,1
ESR_MI_rps,p35_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p35_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p36_conventional_hydroelectric_1,1,1
ESR_MI_rps,p36_distributed_generation_1,1,1
ESR_MI_rps,p36_imports_base_base_1,1,1
ESR_MI_rps,p36_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p36_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p36_onshore_wind_turbine_1,1,1
ESR_MI_rps,p36_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p36_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p37_biomass_1,1,1
ESR_MI_rps,p37_distributed_generation_1,1,1
ESR_MI_rps,p37_imports_base_base_1,1,1
ESR_MI_rps,p37_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p37_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p37_offshorewind_class12_moderate_floating_0_1,1,1
ESR_MI_rps,p37_offshorewind_class12_moderate_floating_0_2,1,1
ESR_MI_rps,p37_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_MI_rps,p37_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_MI_rps,p37_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_MI_rps,p37_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_MI_rps,p37_onshore_wind_turbine_1,1,1
ESR_MI_rps,p37_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p37_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p38_biomass_1,1,1
ESR_MI_rps,p38_conventional_hydroelectric_1,1,1
ESR_MI_rps,p38_distributed_generation_1,1,1
ESR_MI_rps,p38_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p38_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p38_onshore_wind_turbine_1,1,1
ESR_MI_rps,p38_solar_photovoltaic_1,1,1
ESR_MI_rps,p38_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p38_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p42_biomass_1,1,1
ESR_MI_rps,p42_conventional_hydroelectric_1,1,1
ESR_MI_rps,p42_distributed_generation_1,1,1
ESR_MI_rps,p42_imports_base_base_1,1,1
ESR_MI_rps,p42_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p42_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p42_onshore_wind_turbine_1,1,1
ESR_MI_rps,p42_solar_photovoltaic_1,1,1
ESR_MI_rps,p42_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p42_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p43_biomass_1,1,1
ESR_MI_rps,p43_conventional_hydroelectric_1,1,1
ESR_MI_rps,p43_distributed_generation_1,1,1
ESR_MI_rps,p43_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p43_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p43_offshorewind_class12_moderate_floating_0_1,1,1
ESR_MI_rps,p43_offshorewind_class12_moderate_floating_0_2,1,1
ESR_MI_rps,p43_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_MI_rps,p43_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_MI_rps,p43_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_MI_rps,p43_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_MI_rps,p43_onshore_wind_turbine_1,1,1
ESR_MI_rps,p43_solar_photovoltaic_1,1,1
ESR_MI_rps,p43_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p43_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p44_distributed_generation_1,1,1
ESR_MI_rps,p44_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p44_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p44_onshore_wind_turbine_1,1,1
ESR_MI_rps,p44_solar_photovoltaic_1,1,1
ESR_MI_rps,p44_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p44_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p45_biomass_1,1,1
ESR_MI_rps,p45_distributed_generation_1,1,1
ESR_MI_rps,p45_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p45_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p45_onshore_wind_turbine_1,1,1
ESR_MI_rps,p45_solar_photovoltaic_1,1,1
ESR_MI_rps,p45_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p45_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p46_biomass_1,1,1
ESR_MI_rps,p46_distributed_generation_1,1,1
ESR_MI_rps,p46_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p46_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p46_solar_photovoltaic_1,1,1
ESR_MI_rps,p46_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p46_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p54_biomass_1,1,1
ESR_MI_rps,p54_distributed_generation_1,1,1
ESR_MI_rps,p54_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p54_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p54_onshore_wind_turbine_1,1,1
ESR_MI_rps,p54_solar_photovoltaic_1,1,1
ESR_MI_rps,p54_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p54_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p55_biomass_1,1,1
ESR_MI_rps,p55_conventional_hydroelectric_1,1,1
ESR_MI_rps,p55_distributed_generation_1,1,1
ESR_MI_rps,p55_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p55_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p55_onshore_wind_turbine_1,1,1
ESR_MI_rps,p55_solar_photovoltaic_1,1,1
ESR_MI_rps,p55_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p55_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p56_biomass_1,1,1
ESR_MI_rps,p56_conventional_hydroelectric_1,1,1
ESR_MI_rps,p56_distributed_generation_1,1,1
ESR_MI_rps,p56_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p56_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p56_onshore_wind_turbine_1,1,1
ESR_MI_rps,p56_solar_photovoltaic_1,1,1
ESR_MI_rps,p56_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p56_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p58_biomass_1,1,1
ESR_MI_rps,p58_conventional_hydroelectric_1,1,1
ESR_MI_rps,p58_distributed_generation_1,1,1
ESR_MI_rps,p58_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p58_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p58_offshorewind_class12_moderate_floating_0_1,1,1
ESR_MI_rps,p58_offshorewind_class12_moderate_floating_0_2,1,1
ESR_MI_rps,p58_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_MI_rps,p58_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_MI_rps,p58_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_MI_rps,p58_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_MI_rps,p58_solar_photovoltaic_1,1,1
ESR_MI_rps,p58_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p58_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p68_biomass_1,1,1
ESR_MI_rps,p68_distributed_generation_1,1,1
ESR_MI_rps,p68_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p68_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p68_onshore_wind_turbine_1,1,1
ESR_MI_rps,p68_solar_photovoltaic_1,1,1
ESR_MI_rps,p68_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p68_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p69_distributed_generation_1,1,1
ESR_MI_rps,p69_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p69_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p69_onshore_wind_turbine_1,1,1
ESR_MI_rps,p69_solar_photovoltaic_1,1,1
ESR_MI_rps,p69_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p69_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p70_biomass_1,1,1
ESR_MI_rps,p70_conventional_hydroelectric_1,1,1
ESR_MI_rps,p70_distributed_generation_1,1,1
ESR_MI_rps,p70_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p70_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p70_onshore_wind_turbine_1,1,1
ESR_MI_rps,p70_solar_photovoltaic_1,1,1
ESR_MI_rps,p70_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p70_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p71_distributed_generation_1,1,1
ESR_MI_rps,p71_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p71_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p71_onshore_wind_turbine_1,1,1
ESR_MI_rps,p71_solar_photovoltaic_1,1,1
ESR_MI_rps,p71_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p71_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p72_biomass_1,1,1
ESR_MI_rps,p72_conventional_hydroelectric_1,1,1
ESR_MI_rps,p72_distributed_generation_1,1,1
ESR_MI_rps,p72_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p72_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p72_solar_photovoltaic_1,1,1
ESR_MI_rps,p72_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p72_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p73_distributed_generation_1,1,1
ESR_MI_rps,p73_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p73_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p73_solar_photovoltaic_1,1,1
ESR_MI_rps,p73_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p73_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p74_biomass_1,0,0
ESR_MI_rps,p74_distributed_generation_1,0,0
ESR_MI_rps,p74_landbasedwind_class3_moderate_1,0,0
ESR_MI_rps,p74_landbasedwind_class3_moderate_2,0,0
ESR_MI_rps,p74_offshorewind_class12_moderate_floating_0_1,0,0
ESR_MI_rps,p74_offshorewind_class12_moderate_floating_0_2,0,0
ESR_MI_rps,p74_offshorewind_class3_moderate_fixed_0_1,0,0
ESR_MI_rps,p74_offshorewind_class3_moderate_fixed_0_2,0,0
ESR_MI_rps,p74_offshorewind_class3_moderate_fixed_1_1,0,0
ESR_MI_rps,p74_offshorewind_class3_moderate_fixed_1_2,0,0
ESR_MI_rps,p74_onshore_wind_turbine_1,0,0
ESR_MI_rps,p74_solar_photovoltaic_1,0,0
ESR_MI_rps,p74_utilitypv_class1_moderate_1,0,0
ESR_MI_rps,p74_utilitypv_class1_moderate_2,0,0
ESR_MI_rps,p75_biomass_1,1,1
ESR_MI_rps,p75_distributed_generation_1,1,1
ESR_MI_rps,p75_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p75_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p75_offshorewind_class12_moderate_floating_0_1,1,1
ESR_MI_rps,p75_offshorewind_class12_moderate_floating_0_2,1,1
ESR_MI_rps,p75_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_MI_rps,p75_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_MI_rps,p75_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_MI_rps,p75_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_MI_rps,p75_onshore_wind_turbine_1,1,1
ESR_MI_rps,p75_solar_photovoltaic_1,1,1
ESR_MI_rps,p75_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p75_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p76_biomass_1,1,1
ESR_MI_rps,p76_conventional_hydroelectric_1,1,1
ESR_MI_rps,p76_distributed_generation_1,1,1
ESR_MI_rps,p76_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p76_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p76_offshorewind_class12_moderate_floating_0_1,1,1
ESR_MI_rps,p76_offshorewind_class12_moderate_floating_0_2,1,1
ESR_MI_rps,p76_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_MI_rps,p76_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_MI_rps,p76_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_MI_rps,p76_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_MI_rps,p76_onshore_wind_turbine_1,1,1
ESR_MI_rps,p76_solar_photovoltaic_1,1,1
ESR_MI_rps,p76_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p76_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p77_biomass_1,1,1
ESR_MI_rps,p77_conventional_hydroelectric_1,1,1
ESR_MI_rps,p77_distributed_generation_1,1,1
ESR_MI_rps,p77_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p77_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p77_onshore_wind_turbine_1,1,1
ESR_MI_rps,p77_solar_photovoltaic_1,1,1
ESR_MI_rps,p77_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p77_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p78_biomass_1,1,1
ESR_MI_rps,p78_distributed_generation_1,1,1
ESR_MI_rps,p78_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p78_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p78_onshore_wind_turbine_1,1,1
ESR_MI_rps,p78_solar_photovoltaic_1,1,1
ESR_MI_rps,p78_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p78_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p79_biomass_1,1,1
ESR_MI_rps,p79_distributed_generation_1,1,1
ESR_MI_rps,p79_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p79_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p79_offshorewind_class12_moderate_floating_0_1,1,1
ESR_MI_rps,p79_offshorewind_class12_moderate_floating_0_2,1,1
ESR_MI_rps,p79_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_MI_rps,p79_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_MI_rps,p79_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_MI_rps,p79_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_MI_rps,p79_onshore_wind_turbine_1,1,1
ESR_MI_rps,p79_solar_photovoltaic_1,1,1
ESR_MI_rps,p79_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p79_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p80_biomass_1,1,1
ESR_MI_rps,p80_conventional_hydroelectric_1,1,1
ESR_MI_rps,p80_distributed_generation_1,1,1
ESR_MI_rps,p80_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p80_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p80_offshorewind_class12_moderate_floating_0_1,1,1
ESR_MI_rps,p80_offshorewind_class12_moderate_floating_0_2,1,1
ESR_MI_rps,p80_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_MI_rps,p80_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_MI_rps,p80_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_MI_rps,p80_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_MI_rps,p80_onshore_wind_turbine_1,1,1
ESR_MI_rps,p80_solar_photovoltaic_1,1,1
ESR_MI_rps,p80_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p80_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p81_distributed_generation_1,1,1
ESR_MI_rps,p81_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p81_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p81_onshore_wind_turbine_1,1,1
ESR_MI_rps,p81_solar_photovoltaic_1,1,1
ESR_MI_rps,p81_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p81_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p82_biomass_1,1,1
ESR_MI_rps,p82_distributed_generation_1,1,1
ESR_MI_rps,p82_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p82_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p82_onshore_wind_turbine_1,1,1
ESR_MI_rps,p82_solar_photovoltaic_1,1,1
ESR_MI_rps,p82_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p82_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p83_biomass_1,1,1
ESR_MI_rps,p83_distributed_generation_1,1,1
ESR_MI_rps,p83_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p83_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p83_onshore_wind_turbine_1,1,1
ESR_MI_rps,p83_solar_photovoltaic_1,1,1
ESR_MI_rps,p83_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p83_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p84_biomass_1,1,1
ESR_MI_rps,p84_distributed_generation_1,1,1
ESR_MI_rps,p84_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p84_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p84_solar_photovoltaic_1,1,1
ESR_MI_rps,p84_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p84_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p85_biomass_1,1,1
ESR_MI_rps,p85_conventional_hydroelectric_1,1,1
ESR_MI_rps,p85_distributed_generation_1,1,1
ESR_MI_rps,p85_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p85_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p85_onshore_wind_turbine_1,1,1
ESR_MI_rps,p85_solar_photovoltaic_1,1,1
ESR_MI_rps,p85_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p85_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p86_biomass_1,1,1
ESR_MI_rps,p86_distributed_generation_1,1,1
ESR_MI_rps,p86_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p86_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p86_solar_photovoltaic_1,1,1
ESR_MI_rps,p86_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p86_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p87_biomass_1,1,1
ESR_MI_rps,p87_distributed_generation_1,1,1
ESR_MI_rps,p87_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p87_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p87_onshore_wind_turbine_1,1,1
ESR_MI_rps,p87_solar_photovoltaic_1,1,1
ESR_MI_rps,p87_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p87_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p88_biomass_1,1,1
ESR_MI_rps,p88_distributed_generation_1,1,1
ESR_MI_rps,p88_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p88_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p88_solar_photovoltaic_1,1,1
ESR_MI_rps,p88_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p88_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p92_biomass_1,1,1
ESR_MI_rps,p92_conventional_hydroelectric_1,1,1
ESR_MI_rps,p92_distributed_generation_1,1,1
ESR_MI_rps,p92_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p92_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p92_onshore_wind_turbine_1,1,1
ESR_MI_rps,p92_solar_photovoltaic_1,1,1
ESR_MI_rps,p92_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p92_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p93_conventional_hydroelectric_1,1,1
ESR_MI_rps,p93_distributed_generation_1,1,1
ESR_MI_rps,p93_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p93_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p93_solar_photovoltaic_1,1,1
ESR_MI_rps,p93_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p93_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p97_biomass_1,1,1
ESR_MI_rps,p97_conventional_hydroelectric_1,1,1
ESR_MI_rps,p97_distributed_generation_1,1,1
ESR_MI_rps,p97_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p97_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p97_offshorewind_class12_moderate_floating_0_1,1,1
ESR_MI_rps,p97_offshorewind_class12_moderate_floating_0_2,1,1
ESR_MI_rps,p97_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_MI_rps,p97_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_MI_rps,p97_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_MI_rps,p97_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_MI_rps,p97_solar_photovoltaic_1,1,1
ESR_MI_rps,p97_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p97_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p98_biomass_1,1,1
ESR_MI_rps,p98_conventional_hydroelectric_1,1,1
ESR_MI_rps,p98_distributed_generation_1,1,1
ESR_MI_rps,p98_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p98_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p98_offshorewind_class12_moderate_floating_0_1,1,1
ESR_MI_rps,p98_offshorewind_class12_moderate_floating_0_2,1,1
ESR_MI_rps,p98_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_MI_rps,p98_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_MI_rps,p98_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_MI_rps,p98_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_MI_rps,p98_onshore_wind_turbine_1,1,1
ESR_MI_rps,p98_solar_photovoltaic_1,1,1
ESR_MI_rps,p98_utilitypv_class1_moderate_1,1,1
ESR_MI_rps,p98_utilitypv_class1_moderate_2,1,1
ESR_MI_rps,p99_biomass_1,1,1
ESR_MI_rps,p99_conventional_hydroelectric_1,1,1
ESR_MI_rps,p99_distributed_generation_1,1,1
ESR_MI_rps,p99_landbasedwind_class3_moderate_1,1,1
ESR_MI_rps,p99_landbasedwind_class3_moderate_2,1,1
ESR_MI_rps,p99_offshore_wind_turbine_1,1,1
ESR_MI_rps,p99_offshorewind_class12_moderate_floating_0_1,1,1
ESR_MI_rps,p99_offshorewind_class12_moderate_floating_0_2,1,1
ESR_MI_rps,p99_offshorewind_class3_moderate_fixed_0_1,1,1
