GENERATION_PROJECT,PERIOD,gen_fixed_om_by_period,gen_variable_om_by_period,gen_storage_energy_fixed_om_by_period
p107_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p107_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p107_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p107_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p107_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p107_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p107_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p108_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p108_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p108_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p108_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p108_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p108_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p108_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p109_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p109_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p109_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p109_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p109_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p109_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p109_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p110_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p110_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p110_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p110_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p110_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p110_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p110_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p111_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p111_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p111_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p111_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p111_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p111_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p111_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p111_offshorewind_class3_moderate_fixed_1_1,2030,341.666666666672,.,.
p111_offshorewind_class3_moderate_fixed_1_2,2030,341.666666666672,.,.
p111_offshorewind_class3_moderate_fixed_0_1,2030,341.666666666672,.,.
p111_offshorewind_class3_moderate_fixed_0_2,2030,341.666666666672,.,.
p111_offshorewind_class12_moderate_floating_0_1,2030,2135.5,.,.
p111_offshorewind_class12_moderate_floating_0_2,2030,2135.5,.,.
p112_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p112_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p112_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p112_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p112_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p112_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p112_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p113_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p113_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p113_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p113_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p113_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p113_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p113_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p114_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p114_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p114_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p114_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p114_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p114_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p114_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p115_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p115_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p115_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p115_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p115_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p115_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p115_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p116_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p116_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p116_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p116_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p116_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p116_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p116_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p117_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p117_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p117_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p117_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p117_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p117_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p117_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p118_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p118_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p118_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p118_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p118_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p118_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p118_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p119_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p119_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p119_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p119_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p119_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p119_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p119_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p120_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p120_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p120_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p120_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p120_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p120_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p120_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p121_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p121_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p121_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p121_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p121_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p121_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p121_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p122_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p122_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p122_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p122_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p122_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p122_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p122_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p123_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p123_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p123_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p123_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p123_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p123_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p123_offshorewind_class3_moderate_fixed_1_1,2030,341.666666666672,.,.
p123_offshorewind_class3_moderate_fixed_1_2,2030,341.666666666672,.,.
p123_offshorewind_class3_moderate_fixed_0_1,2030,341.666666666672,.,.
p123_offshorewind_class3_moderate_fixed_0_2,2030,341.666666666672,.,.
p123_offshorewind_class12_moderate_floating_0_1,2030,2135.5,.,.
p123_offshorewind_class12_moderate_floating_0_2,2030,2135.5,.,.
p124_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p124_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p124_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p124_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p124_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p124_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p124_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p125_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p125_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p125_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p125_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p125_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p125_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p125_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p125_offshorewind_class3_moderate_fixed_1_1,2030,341.666666666672,.,.
p125_offshorewind_class3_moderate_fixed_1_2,2030,341.666666666672,.,.
p125_offshorewind_class3_moderate_fixed_0_1,2030,341.666666666672,.,.
p125_offshorewind_class3_moderate_fixed_0_2,2030,341.666666666672,.,.
p125_offshorewind_class12_moderate_floating_0_1,2030,2135.5,.,.
p125_offshorewind_class12_moderate_floating_0_2,2030,2135.5,.,.
p126_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p126_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p126_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p126_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p126_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p126_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p126_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p126_offshorewind_class3_moderate_fixed_1_1,2030,341.666666666672,.,.
p126_offshorewind_class3_moderate_fixed_1_2,2030,341.666666666672,.,.
p126_offshorewind_class3_moderate_fixed_0_1,2030,341.666666666672,.,.
p126_offshorewind_class3_moderate_fixed_0_2,2030,341.666666666672,.,.
p126_offshorewind_class12_moderate_floating_0_1,2030,2135.5,.,.
p126_offshorewind_class12_moderate_floating_0_2,2030,2135.5,.,.
p127_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p127_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p127_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p127_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p127_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p127_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p127_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p127_offshorewind_class3_moderate_fixed_1_1,2030,341.666666666672,.,.
p127_offshorewind_class3_moderate_fixed_1_2,2030,341.666666666672,.,.
p127_offshorewind_class3_moderate_fixed_0_1,2030,341.666666666672,.,.
p127_offshorewind_class3_moderate_fixed_0_2,2030,341.666666666672,.,.
p127_offshorewind_class12_moderate_floating_0_1,2030,2135.5,.,.
p127_offshorewind_class12_moderate_floating_0_2,2030,2135.5,.,.
p128_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p128_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p128_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p128_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p128_offshorewind_class3_moderate_fixed_1_1,2030,341.666666666672,.,.
p128_offshorewind_class3_moderate_fixed_1_2,2030,341.666666666672,.,.
p128_offshorewind_class3_moderate_fixed_0_1,2030,341.666666666672,.,.
p128_offshorewind_class3_moderate_fixed_0_2,2030,341.666666666672,.,.
p128_offshorewind_class12_moderate_floating_0_1,2030,2135.5,.,.
p128_offshorewind_class12_moderate_floating_0_2,2030,2135.5,.,.
p129_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p129_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p129_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p129_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p129_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p129_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p129_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p130_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p130_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p130_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p130_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p130_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p130_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p130_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p131_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p131_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p131_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p131_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p131_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p131_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p131_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p131_offshorewind_class3_moderate_fixed_1_1,2030,341.666666666672,.,.
p131_offshorewind_class3_moderate_fixed_1_2,2030,341.666666666672,.,.
p131_offshorewind_class3_moderate_fixed_0_1,2030,341.666666666672,.,.
p131_offshorewind_class3_moderate_fixed_0_2,2030,341.666666666672,.,.
p131_offshorewind_class12_moderate_floating_0_1,2030,2135.5,.,.
p131_offshorewind_class12_moderate_floating_0_2,2030,2135.5,.,.
p132_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p132_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p132_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p132_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p132_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p132_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p132_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p132_offshorewind_class3_moderate_fixed_1_1,2030,341.666666666672,.,.
p132_offshorewind_class3_moderate_fixed_1_2,2030,341.666666666672,.,.
p132_offshorewind_class3_moderate_fixed_0_1,2030,341.666666666672,.,.
p132_offshorewind_class3_moderate_fixed_0_2,2030,341.666666666672,.,.
p132_offshorewind_class12_moderate_floating_0_1,2030,2135.5,.,.
p132_offshorewind_class12_moderate_floating_0_2,2030,2135.5,.,.
p133_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p133_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p133_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p133_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p133_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p133_offshorewind_class3_moderate_fixed_1_1,2030,341.666666666672,.,.
p133_offshorewind_class3_moderate_fixed_1_2,2030,341.666666666672,.,.
p133_offshorewind_class3_moderate_fixed_0_1,2030,341.666666666672,.,.
p133_offshorewind_class3_moderate_fixed_0_2,2030,341.666666666672,.,.
p133_offshorewind_class12_moderate_floating_0_1,2030,2135.5,.,.
p133_offshorewind_class12_moderate_floating_0_2,2030,2135.5,.,.
p134_naturalgas_1on1_combined_cycle_hframe_moderate_0,2030,381.333333333336,0.00666666666666682,.
p134_naturalgas_combustion_turbine_fframe_moderate_0,2030,52.3333333333321,.,.
p134_utilityscale_battery_storage_lithium_ion_advanced_0,2030,-83.333333333333,.,-99.666666666667
p134_landbasedwind_class3_moderate_1,2030,-68.6666666666679,.,.
p134_landbasedwind_class3_moderate_2,2030,-68.6666666666679,.,.
p134_utilitypv_class1_moderate_1,2030,207.666666666668,.,.
p134_utilitypv_class1_moderate_2,2030,207.666666666668,.,.
p134_offshorewind_class3_moderate_fixed_1_1,2030,341.666666666672,.,.
p134_offshorewind_class3_moderate_fixed_1_2,2030,341.666666666672,.,.
p134_offshorewind_class3_moderate_fixed_0_1,2030,341.666666666672,.,.
p134_offshorewind_class3_moderate_fixed_0_2,2030,341.666666666672,.,.
p134_offshorewind_class12_moderate_floating_0_1,2030,2135.5,.,.
p134_offshorewind_class12_moderate_floating_0_2,2030,2135.5,.,.
p10_conventional_steam_coal_1,2035,644.666666666672,.,.
p10_conventional_steam_coal_2,2035,644.666666666672,.,.
p10_other_peaker_1,2035,.,-0.0766666666666671,.
p101_biomass_1,2035,.,-0.00333333333333385,.
p101_conventional_steam_coal_1,2035,645.333333333328,.,.
p101_conventional_steam_coal_2,2035,645.333333333328,.,.
p101_natural_gas_fired_combustion_turbine_1,2035,-6.66666666666606,.,.
p103_conventional_steam_coal_1,2035,644.666666666672,.,.
p103_conventional_steam_coal_2,2035,7768.66666666667,.,.
p105_conventional_steam_coal_1,2035,645.333333333328,.,.
p107_conventional_steam_coal_1,2035,645,.,.
p107_conventional_steam_coal_2,2035,644.666666666672,.,.
p108_conventional_steam_coal_1,2035,645,.,.
p109_conventional_steam_coal_1,2035,645.333333333328,.,.
p109_conventional_steam_coal_2,2035,644.666666666672,.,.
p111_conventional_steam_coal_1,2035,645,.,.
p111_conventional_steam_coal_2,2035,644.666666666672,.,.
