GENERATION_PROJECT,build_year,build_gen_predetermined,build_gen_energy_predetermined
p99_biomass_1,1985,7.31764241601739,.
p99_biomass_1,1987,16.6258320787713,.
p99_biomass_1,1990,34.5193126520681,.
p99_biomass_1,1993,2.27715683292782,.
p99_biomass_1,2001,2.04859843876723,.
p99_biomass_1,2003,3.37477189781022,.
p99_biomass_1,2007,2.66686942416869,.
p99_biomass_1,2008,7.70818760137875,.
p99_biomass_1,2009,6.41299168694242,.
p99_biomass_1,2010,7.38186885243969,.
p99_biomass_1,2011,2.29387754861465,.
p99_biomass_1,2012,2.10791692011354,.
p99_biomass_1,2013,47.3116041440549,.
p99_conventional_hydroelectric_1,1952,60.6,.
p99_conventional_hydroelectric_1,1953,234,.
p99_conventional_hydroelectric_1,1964,50,.
p99_conventional_hydroelectric_1,1965,174,.
p99_conventional_hydroelectric_1,1966,174,.
p99_conventional_hydroelectric_1,2008,2,.
p99_conventional_steam_coal_1,1951,10.5,.
p99_conventional_steam_coal_1,1989,32.5,.
p99_conventional_steam_coal_2,1995,442.9,.
p99_conventional_steam_coal_2,1996,439,.
p99_hydroelectric_pumped_storage_1,1965,66,1023
p99_hydroelectric_pumped_storage_1,1966,66,1023
p99_hydroelectric_pumped_storage_1,1980,106,1643
p99_hydroelectric_pumped_storage_1,1985,3015.1,46734.05
p99_natural_gas_fired_combined_cycle_1,1990,631,.
p99_natural_gas_fired_combined_cycle_1,1992,235,.
p99_natural_gas_fired_combined_cycle_1,1994,270.2,.
p99_natural_gas_fired_combined_cycle_2,1991,376,.
p99_natural_gas_fired_combined_cycle_2,1992,376,.
p99_natural_gas_fired_combined_cycle_2,2003,668,.
p99_natural_gas_fired_combined_cycle_2,2004,981.2,.
p99_natural_gas_fired_combined_cycle_2,2011,642.4,.
p99_natural_gas_fired_combined_cycle_2,2016,1511.5,.
p99_natural_gas_fired_combined_cycle_2,2017,770,.
p99_natural_gas_fired_combined_cycle_2,2018,1681,.
p99_natural_gas_fired_combustion_turbine_1,1989,368,.
p99_natural_gas_fired_combustion_turbine_1,1990,368,.
p99_natural_gas_fired_combustion_turbine_1,1992,375,.
p99_natural_gas_fired_combustion_turbine_1,2000,727.2,.
p99_natural_gas_fired_combustion_turbine_1,2001,551.2,.
p99_natural_gas_fired_combustion_turbine_1,2003,555,.
p99_natural_gas_fired_combustion_turbine_1,2004,576,.
p99_natural_gas_fired_combustion_turbine_1,2008,380,.
p99_natural_gas_fired_combustion_turbine_1,2009,188.3,.
p99_natural_gas_fired_combustion_turbine_1,2018,376,.
p99_nuclear_1,1972,875,.
p99_nuclear_1,1973,875,.
p99_nuclear_1,1978,982,.
p99_nuclear_1,1980,976,.
p99_offshore_wind_turbine_1,2021,12,.
p99_offshore_wind_turbine_1,2027,713,.
p99_other_peaker_1,1982,6.4,.
p99_other_peaker_1,1983,11.5,.
p99_other_peaker_1,1992,55,.
p99_other_peaker_1,2021,2.4,.
p99_other_peaker_1,2024,2,.
p99_other_peaker_1,2025,2,.
p99_petroleum_liquids_1,1967,20.1,.
p99_petroleum_liquids_1,1968,93,.
p99_petroleum_liquids_1,1969,34.4,.
p99_petroleum_liquids_1,1970,43.4,.
p99_petroleum_liquids_1,1971,130.4,.
p99_petroleum_liquids_1,1987,3,.
p99_petroleum_liquids_1,1990,13.5,.
p99_petroleum_liquids_1,1992,6,.
p99_petroleum_liquids_1,1993,3,.
p99_petroleum_liquids_1,1996,2.7,.
p99_petroleum_liquids_1,1997,30.3,.
p99_petroleum_liquids_1,1999,12,.
p99_petroleum_liquids_1,2002,14,.
p99_petroleum_liquids_1,2004,21.8,.
p99_petroleum_liquids_1,2005,1.2,.
p99_petroleum_liquids_1,2006,2,.
p99_petroleum_liquids_1,2007,1.7,.
p99_petroleum_liquids_1,2009,7.5,.
p99_petroleum_liquids_1,2016,6,.
p99_small_hydroelectric_1,1915,0.295252939983779,.
p99_small_hydroelectric_1,1986,0.725593065693431,.
p99_small_hydroelectric_1,1987,0.121781224655312,.
p99_small_hydroelectric_1,1990,1.76161964417307,.
p99_small_hydroelectric_1,1993,1.09366129359286,.
p99_solar_photovoltaic_1,2016,59,.
p99_solar_photovoltaic_1,2017,253.1,.
p99_solar_photovoltaic_1,2018,58,.
p99_solar_photovoltaic_1,2019,163.1,.
p99_solar_photovoltaic_1,2020,675.1,.
p99_solar_photovoltaic_1,2021,858.7,.
p99_solar_photovoltaic_1,2022,626.8,.
p99_solar_photovoltaic_1,2023,737.6,.
p99_solar_photovoltaic_1,2024,787.2,.
p99_solar_photovoltaic_1,2025,514.8,.
p99_solar_photovoltaic_1,2026,352.4,.
p99_solar_photovoltaic_1,2027,100,.
p1_distributed_generation_1,2028,212,.
p1_distributed_generation_1,2030,16,.
p1_distributed_generation_1,2033,4,.
p10_distributed_generation_1,1535,301,.
p10_distributed_generation_1,2028,7454,.
p10_distributed_generation_1,2030,476,.
p100_distributed_generation_1,2028,23,.
p100_distributed_generation_1,2030,15,.
p100_distributed_generation_1,2033,8,.
p101_distributed_generation_1,2028,1986,.
p101_distributed_generation_1,2030,594,.
p101_distributed_generation_1,2034,1289,.
p102_distributed_generation_1,2028,415,.
p102_distributed_generation_1,2030,296,.
p102_distributed_generation_1,2034,762,.
p103_distributed_generation_1,1535,9,.
p103_distributed_generation_1,2028,130,.
p103_distributed_generation_1,2030,4,.
p104_distributed_generation_1,2028,8,.
p105_distributed_generation_1,2028,107,.
p105_distributed_generation_1,2030,20,.
p105_distributed_generation_1,2034,55,.
p106_distributed_generation_1,2028,21,.
p106_distributed_generation_1,2030,7,.
p106_distributed_generation_1,2034,19,.
p107_distributed_generation_1,2028,43,.
p107_distributed_generation_1,2030,13,.
p107_distributed_generation_1,2034,37,.
p108_distributed_generation_1,2028,6,.
p108_distributed_generation_1,2030,1,.
p108_distributed_generation_1,2034,1,.
p109_distributed_generation_1,2028,11,.
p109_distributed_generation_1,2034,10,.
p11_distributed_generation_1,1535,69,.
p11_distributed_generation_1,2028,1371,.
p11_distributed_generation_1,2030,78,.
p110_distributed_generation_1,2028,4,.
p111_distributed_generation_1,2028,125,.
p111_distributed_generation_1,2030,55,.
p111_distributed_generation_1,2034,188,.
p112_distributed_generation_1,2028,124,.
p112_distributed_generation_1,2030,42,.
p112_distributed_generation_1,2034,119,.
p113_distributed_generation_1,2028,27,.
p113_distributed_generation_1,2030,13,.
p113_distributed_generation_1,2034,58,.
p114_distributed_generation_1,2028,34,.
p114_distributed_generation_1,2030,19,.
p114_distributed_generation_1,2034,79,.
p115_distributed_generation_1,2028,223,.
p115_distributed_generation_1,2030,46,.
p115_distributed_generation_1,2034,94,.
p116_distributed_generation_1,2028,15,.
p116_distributed_generation_1,2030,13,.
p116_distributed_generation_1,2034,54,.
p117_distributed_generation_1,2028,10,.
p117_distributed_generation_1,2030,2,.
p117_distributed_generation_1,2034,4,.
p118_distributed_generation_1,2028,14,.
p118_distributed_generation_1,2030,9,.
p118_distributed_generation_1,2034,15,.
p119_distributed_generation_1,2028,8,.
p119_distributed_generation_1,2030,1,.
p119_distributed_generation_1,2034,6,.
p12_distributed_generation_1,2028,98,.
p12_distributed_generation_1,2030,16,.
p12_distributed_generation_1,2033,1,.
p120_distributed_generation_1,2028,6,.
p120_distributed_generation_1,2030,1,.
p120_distributed_generation_1,2034,8,.
p121_distributed_generation_1,2028,89,.
p121_distributed_generation_1,2030,19,.
p121_distributed_generation_1,2034,34,.
p122_distributed_generation_1,2028,600,.
p122_distributed_generation_1,2030,132,.
p122_distributed_generation_1,2034,257,.
p123_distributed_generation_1,2028,1120,.
p123_distributed_generation_1,2030,122,.
p123_distributed_generation_1,2033,99,.
p125_distributed_generation_1,2028,131,.
p125_distributed_generation_1,2030,24,.
p125_distributed_generation_1,2034,31,.
p126_distributed_generation_1,2028,2682,.
p126_distributed_generation_1,2030,330,.
p126_distributed_generation_1,2033,238,.
p127_distributed_generation_1,2028,1546,.
p127_distributed_generation_1,2030,112,.
p127_distributed_generation_1,2034,214,.
p128_distributed_generation_1,1535,56,.
p128_distributed_generation_1,2028,1011,.
p128_distributed_generation_1,2030,46,.
p129_distributed_generation_1,1535,32,.
p129_distributed_generation_1,2028,343,.
p129_distributed_generation_1,2030,10,.
p13_distributed_generation_1,1535,26,.
p13_distributed_generation_1,2028,767,.
p13_distributed_generation_1,2030,49,.
p130_distributed_generation_1,1535,8,.
p130_distributed_generation_1,2028,152,.
p130_distributed_generation_1,2030,6,.
p131_distributed_generation_1,2028,801,.
p131_distributed_generation_1,2030,541,.
p131_distributed_generation_1,2034,1262,.
p132_distributed_generation_1,1535,19,.
p132_distributed_generation_1,2028,842,.
p132_distributed_generation_1,2030,60,.
p133_distributed_generation_1,2028,461,.
p133_distributed_generation_1,2030,80,.
p133_distributed_generation_1,2033,76,.
p134_distributed_generation_1,1535,230,.
p134_distributed_generation_1,2028,2098,.
p134_distributed_generation_1,2030,46,.
p14_distributed_generation_1,1535,25,.
p14_distributed_generation_1,2028,257,.
p14_distributed_generation_1,2030,7,.
p15_distributed_generation_1,1535,4,.
p15_distributed_generation_1,2028,121,.
p15_distributed_generation_1,2030,7,.
p16_distributed_generation_1,1535,32,.
p16_distributed_generation_1,2028,312,.
p16_distributed_generation_1,2030,8,.
p17_distributed_generation_1,2028,11,.
p17_distributed_generation_1,2030,1,.
p17_distributed_generation_1,2034,2,.
p18_distributed_generation_1,2028,12,.
p18_distributed_generation_1,2030,2,.
p18_distributed_generation_1,2034,2,.
p19_distributed_generation_1,2028,1,.
p2_distributed_generation_1,2028,66,.
p2_distributed_generation_1,2030,4,.
p20_distributed_generation_1,2028,13,.
p20_distributed_generation_1,2030,2,.
p20_distributed_generation_1,2033,2,.
p21_distributed_generation_1,2028,15,.
p21_distributed_generation_1,2030,8,.
p21_distributed_generation_1,2034,10,.
p23_distributed_generation_1,2028,2,.
p23_distributed_generation_1,2030,1,.
p23_distributed_generation_1,2034,1,.
p24_distributed_generation_1,2028,35,.
p24_distributed_generation_1,2030,14,.
p24_distributed_generation_1,2033,13,.
p25_distributed_generation_1,1535,16,.
p25_distributed_generation_1,2028,489,.
p25_distributed_generation_1,2030,27,.
p26_distributed_generation_1,1535,1,.
p26_distributed_generation_1,2028,18,.
p26_distributed_generation_1,2030,1,.
p27_distributed_generation_1,1535,6,.
p27_distributed_generation_1,2028,113,.
p27_distributed_generation_1,2030,5,.
p28_distributed_generation_1,1535,1,.
p28_distributed_generation_1,2028,1547,.
p28_distributed_generation_1,2030,125,.
p29_distributed_generation_1,2028,22,.
p29_distributed_generation_1,2034,2,.
p3_distributed_generation_1,2028,40,.
p3_distributed_generation_1,2030,6,.
p3_distributed_generation_1,2034,6,.
p30_distributed_generation_1,1535,53,.
p30_distributed_generation_1,2028,640,.
p30_distributed_generation_1,2030,21,.
p31_distributed_generation_1,1535,16,.
p31_distributed_generation_1,2028,492,.
p31_distributed_generation_1,2030,126,.
p32_distributed_generation_1,2028,2,.
p32_distributed_generation_1,2030,2,.
p32_distributed_generation_1,2034,6,.
p33_distributed_generation_1,2028,761,.
p33_distributed_generation_1,2030,128,.
p33_distributed_generation_1,2034,140,.
p34_distributed_generation_1,2028,374,.
p34_distributed_generation_1,2030,54,.
p34_distributed_generation_1,2033,50,.
p35_distributed_generation_1,2028,3,.
p35_distributed_generation_1,2034,1,.
p37_distributed_generation_1,2028,1,.
p37_distributed_generation_1,2034,2,.
p38_distributed_generation_1,2028,1,.
p38_distributed_generation_1,2034,2,.
p39_distributed_generation_1,2028,5,.
p39_distributed_generation_1,2030,1,.
p39_distributed_generation_1,2034,2,.
p4_distributed_generation_1,2028,4,.
p4_distributed_generation_1,2030,1,.
p40_distributed_generation_1,2028,14,.
p40_distributed_generation_1,2030,3,.
p40_distributed_generation_1,2034,9,.
p41_distributed_generation_1,2028,15,.
p41_distributed_generation_1,2030,2,.
p41_distributed_generation_1,2034,8,.
p42_distributed_generation_1,2028,9,.
p42_distributed_generation_1,2030,3,.
p42_distributed_generation_1,2034,10,.
p43_distributed_generation_1,2028,664,.
p43_distributed_generation_1,2030,87,.
p43_distributed_generation_1,2034,147,.
p44_distributed_generation_1,2028,18,.
p44_distributed_generation_1,2030,3,.
p44_distributed_generation_1,2034,7,.
p45_distributed_generation_1,2028,14,.
p45_distributed_generation_1,2030,2,.
p45_distributed_generation_1,2034,3,.
p46_distributed_generation_1,2028,30,.
p46_distributed_generation_1,2030,12,.
p46_distributed_generation_1,2034,45,.
p47_distributed_generation_1,1535,2,.
p47_distributed_generation_1,2028,67,.
p47_distributed_generation_1,2030,20,.
p48_distributed_generation_1,2028,15,.
p48_distributed_generation_1,2030,9,.
p48_distributed_generation_1,2034,39,.
p49_distributed_generation_1,2028,2,.
p49_distributed_generation_1,2030,1,.
p49_distributed_generation_1,2034,1,.
p5_distributed_generation_1,2028,298,.
p5_distributed_generation_1,2030,120,.
p5_distributed_generation_1,2034,219,.
p50_distributed_generation_1,2028,69,.
p50_distributed_generation_1,2030,23,.
p50_distributed_generation_1,2034,68,.
p51_distributed_generation_1,2028,2,.
p51_distributed_generation_1,2030,3,.
p51_distributed_generation_1,2034,8,.
p52_distributed_generation_1,2028,4,.
p52_distributed_generation_1,2030,1,.
p52_distributed_generation_1,2034,3,.
p53_distributed_generation_1,2028,59,.
p53_distributed_generation_1,2030,20,.
p53_distributed_generation_1,2034,55,.
p54_distributed_generation_1,2028,10,.
p54_distributed_generation_1,2030,9,.
p54_distributed_generation_1,2034,26,.
p55_distributed_generation_1,2028,3,.
p55_distributed_generation_1,2030,1,.
p55_distributed_generation_1,2034,8,.
p56_distributed_generation_1,2028,91,.
p56_distributed_generation_1,2030,18,.
p56_distributed_generation_1,2034,29,.
p57_distributed_generation_1,2028,1,.
p57_distributed_generation_1,2030,1,.
p57_distributed_generation_1,2034,3,.
p58_distributed_generation_1,2028,259,.
p58_distributed_generation_1,2030,32,.
p58_distributed_generation_1,2034,42,.
p59_distributed_generation_1,2028,79,.
p59_distributed_generation_1,2030,32,.
p59_distributed_generation_1,2034,76,.
p6_distributed_generation_1,2028,106,.
p6_distributed_generation_1,2030,18,.
p6_distributed_generation_1,2034,21,.
p60_distributed_generation_1,2028,68,.
p60_distributed_generation_1,2030,25,.
p60_distributed_generation_1,2034,37,.
p61_distributed_generation_1,2028,150,.
p61_distributed_generation_1,2030,57,.
p61_distributed_generation_1,2034,88,.
p62_distributed_generation_1,2028,115,.
p62_distributed_generation_1,2030,42,.
p62_distributed_generation_1,2034,60,.
p63_distributed_generation_1,2028,2339,.
p63_distributed_generation_1,2030,850,.
p63_distributed_generation_1,2034,1182,.
p64_distributed_generation_1,2028,209,.
p64_distributed_generation_1,2030,86,.
p64_distributed_generation_1,2034,179,.
p65_distributed_generation_1,2028,340,.
p65_distributed_generation_1,2030,145,.
p65_distributed_generation_1,2034,337,.
p66_distributed_generation_1,2028,21,.
p66_distributed_generation_1,2030,8,.
p66_distributed_generation_1,2034,38,.
p67_distributed_generation_1,2028,1492,.
p67_distributed_generation_1,2030,501,.
p67_distributed_generation_1,2034,650,.
p68_distributed_generation_1,2028,68,.
p68_distributed_generation_1,2030,8,.
p68_distributed_generation_1,2034,13,.
p69_distributed_generation_1,2028,9,.
p69_distributed_generation_1,2030,1,.
p69_distributed_generation_1,2034,3,.
p7_distributed_generation_1,2028,6,.
p7_distributed_generation_1,2030,2,.
p7_distributed_generation_1,2034,4,.
p70_distributed_generation_1,2028,119,.
p70_distributed_generation_1,2030,13,.
p70_distributed_generation_1,2034,16,.
p72_distributed_generation_1,2028,26,.
p72_distributed_generation_1,2030,21,.
p72_distributed_generation_1,2034,61,.
p74_distributed_generation_1,1535,1,.
p74_distributed_generation_1,2028,2,.
p75_distributed_generation_1,2028,18,.
p75_distributed_generation_1,2030,3,.
p75_distributed_generation_1,2034,9,.
p76_distributed_generation_1,2028,24,.
p76_distributed_generation_1,2030,10,.
p76_distributed_generation_1,2034,33,.
p77_distributed_generation_1,2028,12,.
p77_distributed_generation_1,2030,7,.
p77_distributed_generation_1,2034,23,.
p78_distributed_generation_1,2028,33,.
p78_distributed_generation_1,2030,12,.
p78_distributed_generation_1,2034,32,.
p79_distributed_generation_1,2028,42,.
p79_distributed_generation_1,2030,4,.
p79_distributed_generation_1,2034,5,.
p8_distributed_generation_1,1535,1,.
p8_distributed_generation_1,2028,26,.
p8_distributed_generation_1,2030,1,.
p80_distributed_generation_1,2028,120,.
p80_distributed_generation_1,2030,49,.
p80_distributed_generation_1,2034,214,.
p81_distributed_generation_1,2028,22,.
p81_distributed_generation_1,2030,2,.
p81_distributed_generation_1,2033,1,.
p82_distributed_generation_1,2028,8,.
p83_distributed_generation_1,2028,9,.
p83_distributed_generation_1,2030,1,.
p84_distributed_generation_1,2028,3,.
p84_distributed_generation_1,2030,3,.
p84_distributed_generation_1,2034,7,.
p85_distributed_generation_1,2028,105,.
p85_distributed_generation_1,2030,102,.
p85_distributed_generation_1,2034,183,.
p86_distributed_generation_1,2028,6,.
p86_distributed_generation_1,2030,1,.
p86_distributed_generation_1,2034,2,.
p87_distributed_generation_1,2028,229,.
p87_distributed_generation_1,2030,32,.
p87_distributed_generation_1,2034,75,.
p88_distributed_generation_1,2028,104,.
p88_distributed_generation_1,2030,8,.
p88_distributed_generation_1,2034,11,.
p89_distributed_generation_1,2028,28,.
p89_distributed_generation_1,2030,14,.
p89_distributed_generation_1,2034,35,.
p9_distributed_generation_1,1535,212,.
p9_distributed_generation_1,2028,5272,.
p9_distributed_generation_1,2030,292,.
p90_distributed_generation_1,2028,24,.
p90_distributed_generation_1,2030,11,.
p90_distributed_generation_1,2034,26,.
p91_distributed_generation_1,2028,278,.
p91_distributed_generation_1,2030,67,.
p91_distributed_generation_1,2034,115,.
p92_distributed_generation_1,2028,81,.
p92_distributed_generation_1,2030,23,.
p92_distributed_generation_1,2034,41,.
p93_distributed_generation_1,1535,1,.
p93_distributed_generation_1,2028,25,.
p94_distributed_generation_1,2028,157,.
p94_distributed_generation_1,2030,38,.
p94_distributed_generation_1,2034,106,.
p95_distributed_generation_1,2028,114,.
p95_distributed_generation_1,2030,52,.
p95_distributed_generation_1,2033,18,.
p96_distributed_generation_1,2028,588,.
p96_distributed_generation_1,2030,203,.
p96_distributed_generation_1,2033,56,.
p97_distributed_generation_1,2028,357,.
p97_distributed_generation_1,2030,130,.
p97_distributed_generation_1,2034,300,.
p98_distributed_generation_1,2028,600,.
p98_distributed_generation_1,2030,274,.
p98_distributed_generation_1,2034,594,.
p99_distributed_generation_1,2028,461,.
p99_distributed_generation_1,2030,312,.
p99_distributed_generation_1,2033,141,.
p1_load_growth_1,2028,2342.1,.
p1_load_growth_1,2030,1093,.
p1_load_growth_1,2033,993.9,.
p100_load_growth_1,2028,381.2,.
p100_load_growth_1,2030,205.1,.
p100_load_growth_1,2033,54.2,.
p101_load_growth_1,2028,1230.8,.
p101_load_growth_1,2030,504.2,.
p101_load_growth_1,2034,2159.5,.
p102_load_growth_1,2028,300.1,.
p102_load_growth_1,2030,121.4,.
p102_load_growth_1,2034,1194.8,.
p103_load_growth_1,2028,906.7,.
p103_load_growth_1,2030,375,.
p103_load_growth_1,2034,1103.7,.
p105_load_growth_1,2028,1147,.
p105_load_growth_1,2030,490.3,.
p105_load_growth_1,2034,570.4,.
p106_load_growth_1,2028,876.3,.
p106_load_growth_1,2030,417.1,.
p106_load_growth_1,2033,189.3,.
p107_load_growth_1,2028,1331.2,.
p107_load_growth_1,2030,629.5,.
p107_load_growth_1,2033,296.5,.
p109_load_growth_1,2028,789.4,.
p109_load_growth_1,2030,334.2,.
p109_load_growth_1,2034,500.6,.
p11_load_growth_1,2028,110.5,.
p11_load_growth_1,2030,45,.
p11_load_growth_1,2034,314.2,.
p111_load_growth_1,2028,2201,.
p111_load_growth_1,2030,1018.5,.
p111_load_growth_1,2033,563.6,.
p112_load_growth_1,2028,361.3,.
p112_load_growth_1,2030,147.6,.
p112_load_growth_1,2034,563.3,.
p113_load_growth_1,2028,272.5,.
p113_load_growth_1,2030,116.5,.
p113_load_growth_1,2034,138.4,.
p114_load_growth_1,2028,326.1,.
p114_load_growth_1,2030,137.2,.
p114_load_growth_1,2034,216.3,.
p115_load_growth_1,2028,128.1,.
p115_load_growth_1,2030,51.9,.
p115_load_growth_1,2034,287.7,.
p116_load_growth_1,2028,362.6,.
p116_load_growth_1,2030,155.8,.
p116_load_growth_1,2034,188.2,.
p118_load_growth_1,2028,710.9,.
p118_load_growth_1,2030,312.5,.
p118_load_growth_1,2033,204.5,.
p12_load_growth_1,2028,48.5,.
p12_load_growth_1,2030,19.6,.
p12_load_growth_1,2034,231.4,.
p120_load_growth_1,2028,7.2,.
p120_load_growth_1,2030,2.9,.
p120_load_growth_1,2034,20.1,.
p122_load_growth_1,2028,1401.3,.
p122_load_growth_1,2030,584.6,.
p122_load_growth_1,2034,1184,.
p123_load_growth_1,2028,637.7,.
p123_load_growth_1,2030,263.1,.
p123_load_growth_1,2034,709.5,.
p124_load_growth_1,2028,46.7,.
p124_load_growth_1,2030,22.9,.
p124_load_growth_1,2033,7.6,.
p128_load_growth_1,2028,5329.7,.
p128_load_growth_1,2030,3680.2,.
p128_load_growth_1,2033,1006.6,.
p13_load_growth_1,2028,1487.2,.
p13_load_growth_1,2030,691.5,.
p13_load_growth_1,2033,622.9,.
p134_load_growth_1,2028,52.8,.
p134_load_growth_1,2030,21.6,.
p134_load_growth_1,2034,139.1,.
p14_load_growth_1,2028,137.2,.
p14_load_growth_1,2030,60.8,.
p14_load_growth_1,2034,76.7,.
p15_load_growth_1,2028,71.9,.
p15_load_growth_1,2030,29.2,.
p15_load_growth_1,2034,254.4,.
p16_load_growth_1,2028,330.1,.
p16_load_growth_1,2030,157.8,.
p16_load_growth_1,2033,129.7,.
p18_load_growth_1,2028,154.1,.
p18_load_growth_1,2030,70.2,.
p18_load_growth_1,2034,76.4,.
p19_load_growth_1,2028,3.1,.
p19_load_growth_1,2030,1.4,.
p19_load_growth_1,2033,0.9,.
