load_zone,fuel,period,fuel_cost
p110,naturalgas,2030,5.0570145352945
p110,naturalgas,2035,5.0570145352945
p111,naturalgas,2028,4.03199627324092
p111,naturalgas,2030,4.03199627324092
p111,naturalgas,2035,4.03199627324092
p112,naturalgas,2028,4.03199627324092
p112,naturalgas,2030,4.03199627324092
p112,naturalgas,2035,4.03199627324092
p113,naturalgas,2028,4.03199627324092
p113,naturalgas,2030,4.03199627324092
p113,naturalgas,2035,4.03199627324092
p114,naturalgas,2028,4.03199627324092
p114,naturalgas,2030,4.03199627324092
p114,naturalgas,2035,4.03199627324092
p115,naturalgas,2028,3.79760594007734
p115,naturalgas,2030,3.79760594007734
p115,naturalgas,2035,3.79760594007734
p116,naturalgas,2028,4.11098350749593
p116,naturalgas,2030,4.11098350749593
p116,naturalgas,2035,4.11098350749593
p117,naturalgas,2028,4.11098350749593
p117,naturalgas,2030,4.11098350749593
p117,naturalgas,2035,4.11098350749593
p118,naturalgas,2028,4.92299717728857
p118,naturalgas,2030,4.92299717728857
p118,naturalgas,2035,4.92299717728857
p119,naturalgas,2028,3.79760594007734
p119,naturalgas,2030,3.79760594007734
p119,naturalgas,2035,3.79760594007734
p120,naturalgas,2028,3.79760594007734
p120,naturalgas,2030,3.79760594007734
p120,naturalgas,2035,3.79760594007734
p121,naturalgas,2028,5.13908119074907
p121,naturalgas,2030,5.13908119074907
p121,naturalgas,2035,5.13908119074907
p122,naturalgas,2028,3.79760594007734
p122,naturalgas,2030,3.79760594007734
p122,naturalgas,2035,3.79760594007734
p123,naturalgas,2028,5.13908119074907
p123,naturalgas,2030,5.13908119074907
p123,naturalgas,2035,5.13908119074907
p124,naturalgas,2028,4.92299717728857
p124,naturalgas,2030,4.92299717728857
p124,naturalgas,2035,4.92299717728857
p125,naturalgas,2028,4.38524809583003
p125,naturalgas,2030,4.38524809583003
p125,naturalgas,2035,4.38524809583003
p126,naturalgas,2028,4.21158153220924
p126,naturalgas,2030,4.21158153220924
p126,naturalgas,2035,4.21158153220924
p127,naturalgas,2028,4.72361617774554
p127,naturalgas,2030,4.72361617774554
p127,naturalgas,2035,4.72361617774554
p128,naturalgas,2028,4.72361617774554
p128,naturalgas,2030,4.72361617774554
p128,naturalgas,2035,4.72361617774554
p129,naturalgas,2028,5.56756175898128
p129,naturalgas,2030,5.56756175898128
p129,naturalgas,2035,5.56756175898128
p130,naturalgas,2028,6.96748137725124
p130,naturalgas,2030,6.96748137725124
p130,naturalgas,2035,6.96748137725124
p131,naturalgas,2028,8.17926868911272
p131,naturalgas,2030,8.17926868911272
p131,naturalgas,2035,8.17926868911272
p132,naturalgas,2028,5.68891454537948
p132,naturalgas,2030,5.68891454537948
p132,naturalgas,2035,5.68891454537948
p133,naturalgas,2028,5.42729670221392
p133,naturalgas,2030,5.42729670221392
p133,naturalgas,2035,5.42729670221392
p134,naturalgas,2028,7.87079474843317
p134,naturalgas,2030,7.87079474843317
p134,naturalgas,2035,7.87079474843317
